expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,operational_stress_index,route_frequency,delivery_time_hours,is_heavy_traffic_truck,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist,route_traffic_volatility,destination_city_encoded,route_id_encoded,temperature,is_long_route
3.076923076923077,0.3333333333333333,1.8,200.0,0.99,2.0,0,0.310125,1554,2.78,0,0,0,0,0,0,1,0,0,0,1,0.3020195910121652,4,16,-3.0,0
12.598333333333333,0.3385368434978171,2.0,755.9,1.0,2.0,0,0.2492805265246725,1554,12.47,0,0,0,0,0,1,0,0,0,0,1,1.152604735651087,7,20,-3.0,0
18.62857142857143,0.7699386503067485,1.5,1304.0,0.8,2.0,0,0.3919907975460122,1554,16.96,0,0,0,0,1,0,0,0,0,0,1,1.9807588052711391,4,24,4.0,0
2.5,0.0,1.2,200.0,0.7200000000000001,2.0,0,0.2636874999999999,1554,2.62,0,0,1,0,0,0,0,0,0,0,1,0.3020195910121652,4,16,4.0,0
15.22125,1.0,1.7999999999999998,1217.7,0.425,0.0,1,0.476,1555,15.25,0,0,1,0,0,0,0,1,0,0,0,1.879536558800963,0,14,4.0,0
14.835,1.0,1.2,1186.8,0.7200000000000001,2.0,0,0.4356249999999999,1555,15.49,0,0,1,0,0,0,0,0,0,0,1,2.122146061928217,8,3,-3.0,0
8.113846153846154,0.4311717861205915,5.0,527.4,0.24,2.0,1,0.6856757679180887,1555,10.79,0,1,0,0,0,0,1,0,1,0,0,1.1874441879046176,4,31,4.0,0
18.745,0.5554370054236686,5.0,1124.7,0.16,2.0,1,0.7081155508135502,1555,27.76,1,1,0,0,0,1,0,0,1,0,0,2.715806390631653,8,13,-3.0,0
3.333333333333333,0.6,2.0,200.0,1.0,2.0,0,0.31775,1554,3.33,0,0,0,0,0,1,0,0,0,0,1,0.3015183344589135,7,18,4.0,0
14.835,1.0,1.7999999999999998,1186.8,0.5,1.0,1,0.4459999999999999,1555,15.69,0,0,1,0,0,0,0,0,1,0,0,2.122146061928217,8,3,4.0,0
7.274666666666667,1.0,1.0,545.6,0.63,1.0,0,0.45875,1553,9.14,0,0,0,1,0,0,0,0,1,0,0,0.972183237495736,5,8,4.0,0
4.427692307692308,0.0406666666666666,1.8,287.8,0.99,2.0,0,0.2223499999999999,1550,4.23,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39,4.0,0
5.091428571428571,0.1582491582491582,1.5,356.4,0.8,2.0,0,0.2462373737373737,1551,4.74,0,0,0,0,1,0,0,0,0,0,1,0.5404379032871137,0,35,4.0,0
11.95076923076923,0.6138002059732235,1.8,776.8,0.75,2.0,0,0.4020700308959835,1555,11.12,0,0,0,0,0,0,1,0,0,0,1,1.4089601265145704,5,32,4.0,0
12.524,1.0,1.0,939.3,0.8,1.0,0,0.405,1554,15.9,0,0,0,1,0,0,0,0,1,0,0,1.6465690875530403,8,43,-3.0,0
14.835,1.0,1.2,1186.8,0.85,2.0,0,0.32775,1555,15.41,0,0,1,0,0,0,0,0,0,0,1,2.122146061928217,8,3,4.0,0
6.936923076923077,0.3346640053226879,5.0,450.9,0.24,2.0,1,0.6711996007984031,1555,9.07,0,1,0,0,0,0,1,0,1,0,0,0.9781196427098324,3,6,-3.0,0
2.6666666666666665,0.75,1.0,200.0,0.63,1.0,0,0.4212499999999999,1554,3.24,0,0,0,1,0,0,0,0,1,0,0,0.3557260486002069,4,7,-3.0,0
6.32,1.0,1.0,474.0,0.8,1.0,0,0.36375,1554,7.61,0,0,0,1,0,0,0,0,0,1,0,0.83771955725196,2,29,-3.0,0
6.771428571428571,0.3670886075949367,1.5,474.0,0.8,1.0,0,0.2775632911392405,1554,6.22,0,0,0,0,1,0,0,0,0,1,0,0.83771955725196,2,29,-3.0,0
1.0453333333333334,0.3622448979591837,1.0,78.4,0.8,1.0,0,0.2368367346938775,1552,1.16,0,0,0,1,0,0,0,0,0,1,0,0.1227308108306087,4,11,-3.0,0
7.515,0.0982,2.0,450.9,1.0,1.0,0,0.22493,1555,8.56,0,0,0,0,0,1,0,0,1,0,0,0.7700357790000414,3,6,-3.0,0
5.091428571428571,0.1582491582491582,1.5,356.4,0.8,2.0,0,0.2462373737373737,1551,4.76,0,0,0,0,1,0,0,0,0,0,1,0.5404379032871137,0,35,4.0,0
4.752,1.0,1.0,356.4,0.7200000000000001,2.0,0,0.38375,1551,5.56,0,0,0,1,0,0,0,0,0,0,1,0.5404379032871137,0,35,-3.0,0
4.328,1.0,1.0,324.6,0.63,2.0,0,0.4343749999999999,1555,4.92,0,0,0,1,0,0,0,0,0,0,1,0.50031095209798,2,37,4.0,0
2.6666666666666665,0.75,1.0,200.0,0.8,1.0,0,0.295,1554,3.03,0,0,0,1,0,0,0,0,0,1,0,0.3409104653774038,2,5,-3.0,0
12.436923076923076,0.6288965858485898,1.8,808.4,0.75,2.0,0,0.3503344878772885,1555,11.96,0,0,0,0,0,0,1,0,0,0,1,1.272283970490499,7,2,-3.0,0
6.82,0.9501466275659824,1.2,545.6,0.7200000000000001,1.0,0,0.4018219941348973,1553,7.15,0,0,1,0,0,0,0,0,1,0,0,0.972183237495736,5,8,-3.0,0
8.3475,1.0,1.2,667.8,0.85,2.0,0,0.32775,1553,8.02,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42,-3.0,0
4.328,1.0,1.0,324.6,0.8,1.0,0,0.3325,1555,4.84,0,0,0,1,0,0,0,0,0,1,0,0.50031095209798,2,37,-3.0,0
11.74125,1.0,3.6,939.3,0.45,2.0,1,0.5845,1554,16.71,0,1,1,0,0,0,0,0,1,0,0,2.123608983844053,8,43,-3.0,0
18.25846153846154,0.7472194135490394,5.0,1186.8,0.21,2.0,1,0.7567829120323559,1555,23.38,0,1,0,0,0,0,1,0,1,0,0,2.759597122303389,8,3,4.0,0
10.493846153846157,0.5601817915261692,1.8,682.1,0.99,0.0,0,0.3002772687289253,1555,9.37,0,0,0,0,0,0,1,1,0,0,0,1.2321912687461158,3,30,4.0,0
2.58,0.7416020671834626,2.0,193.5,0.7200000000000001,4.0,0,0.4899903100775193,1553,3.86,0,1,0,1,0,0,0,0,0,0,1,0.3802530452818429,5,17,4.0,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,1.0,0,0.31905,1554,2.86,0,0,0,0,1,0,0,0,1,0,0,0.3557260486002069,4,7,4.0,0
9.54,0.5507637017070979,1.5,667.8,0.765,2.0,0,0.3341145552560647,1553,8.6,0,0,0,0,1,0,0,0,0,0,1,1.0246882439661016,7,42,-3.0,0
0.9293333333333332,0.2826398852223816,1.0,69.7,0.63,2.0,0,0.3267709827833572,1546,1.08,0,0,0,1,0,0,0,0,0,0,1,0.1063668127260022,4,1,-3.0,0
1.12,0.7386666666666667,1.5,78.4,0.765,2.0,0,0.3623,1552,1.02,0,0,0,0,1,0,0,0,0,0,1,0.1227308108306087,4,11,4.0,0
4.752,1.0,1.0,356.4,0.63,2.0,0,0.4343749999999999,1551,5.48,0,0,0,1,0,0,0,0,0,0,1,0.5404379032871137,0,35,-3.0,0
11.13,0.2512728361784965,2.0,667.8,0.6,2.0,0,0.3226909254267745,1553,10.79,0,0,0,0,0,1,0,0,0,0,1,1.0246882439661016,7,42,-3.0,0
14.05875,1.0,3.6,1124.7,0.45,2.0,1,0.5845,1555,20.9,0,1,1,0,0,0,0,0,1,0,0,2.715806390631653,8,13,-3.0,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,1.0,0,0.3015,1554,2.58,0,0,0,0,1,0,0,0,0,1,0,0.3409104653774038,2,5,-3.0,0
13.473333333333333,0.3814943097476496,2.0,808.4,1.0,2.0,0,0.2557241464621474,1555,13.78,0,0,0,0,0,1,0,0,0,0,1,1.272283970490499,7,2,4.0,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.75,1.0,0,0.3195,1554,3.18,0,0,0,0,0,0,1,0,1,0,0,0.3409104653774038,2,5,-3.0,0
3.333333333333333,0.6,5.0,200.0,0.1399999999999999,4.0,1,0.7,1554,4.41,1,1,0,0,0,1,0,0,0,0,1,0.4469999636515793,4,7,-3.0,0
1.206153846153846,0.7386666666666667,1.8,78.4,0.75,2.0,0,0.3668,1552,1.16,0,0,0,0,0,0,1,0,0,0,1,0.1227308108306087,4,11,-3.0,0
11.95076923076923,0.6138002059732235,1.8,776.8,0.75,2.0,0,0.3818200308959835,1555,11.11,0,0,0,0,0,0,1,0,0,0,1,1.4089601265145704,5,32,-3.0,0
7.515,0.0982,3.0,450.9,0.16,0.0,1,0.47973,1555,7.39,0,0,0,0,0,1,0,1,0,0,0,0.7700357790000414,3,6,-3.0,0
7.274666666666667,1.0,1.0,545.6,0.8,2.0,0,0.410625,1553,8.07,0,0,0,1,0,0,0,0,0,0,1,0.972183237495736,5,8,4.0,0
9.71,1.0,3.6,776.8,0.45,2.0,1,0.607,1555,14.47,0,1,1,0,0,0,0,0,1,0,0,1.6781618573478707,5,32,-3.0,0
12.524,1.0,3.0,939.3,0.51,4.0,1,0.5762499999999999,1554,17.87,0,1,0,1,0,0,0,0,0,0,1,2.123608983844053,8,43,-3.0,0
11.74125,1.0,1.2,939.3,0.85,2.0,0,0.3727499999999999,1554,12.1,0,0,1,0,0,0,0,0,0,0,1,1.6465690875530403,8,43,-3.0,0
3.076923076923077,0.3333333333333333,5.0,200.0,0.24,2.0,1,0.671,1554,4.18,0,1,0,0,0,0,1,0,1,0,0,0.4655918035841955,2,5,-3.0,0
1.0442857142857145,0.7563333333333333,1.5,73.1,0.8,2.0,0,0.3359499999999999,1552,0.99,0,0,0,0,1,0,0,0,0,0,1,0.1104951328548823,2,0,-3.0,0
4.328,1.0,1.5,324.6,0.6,1.0,1,0.4175,1555,5.08,0,0,0,1,0,0,0,0,0,1,0,0.50031095209798,2,37,4.0,0
5.483076923076923,0.1582491582491582,1.8,356.4,0.75,2.0,0,0.2797373737373737,1551,5.34,0,0,0,0,0,0,1,0,0,0,1,0.5404379032871137,0,35,-3.0,0
8.113846153846154,0.4311717861205915,1.8,527.4,0.99,2.0,0,0.2809257679180887,1555,7.72,0,0,0,0,0,0,1,0,0,0,1,0.9372457579680498,4,31,-3.0,0
2.5,0.0,2.4,200.0,0.765,2.0,0,0.29425,1554,3.55,0,1,1,0,0,0,0,0,1,0,0,0.4469999636515793,4,7,-3.0,0
6.936923076923077,0.3346640053226879,2.7,450.9,0.3,1.0,1,0.4951996007984032,1555,7.08,0,0,0,0,0,0,1,0,1,0,0,0.7700357790000414,3,6,4.0,0
13.31875,1.0,3.6,1065.5,0.45,4.0,1,0.59575,1554,17.5,0,1,1,0,0,0,0,0,0,0,1,2.0090150492622314,5,40,-3.0,0
4.111428571428571,0.0406666666666666,1.5,287.8,0.765,2.0,0,0.2576,1550,4.0,0,0,0,0,1,0,0,0,0,0,1,0.442232158859137,4,39,4.0,0
7.292307692307692,0.3670886075949367,1.8,474.0,0.75,1.0,0,0.3110632911392405,1554,7.07,0,0,0,0,0,0,1,0,0,1,0,0.83771955725196,2,29,-3.0,0
12.44,0.330117899249732,5.0,746.4,0.16,2.0,1,0.6395176848874597,1555,15.75,1,1,0,0,0,1,0,0,0,1,0,1.502556820197498,7,12,-3.0,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,1.0,0,0.3015,1554,2.76,0,0,0,0,1,0,0,0,0,1,0,0.3409104653774038,2,5,-3.0,0
2.857142857142857,0.3333333333333333,1.5,200.0,0.8,1.0,0,0.2724999999999999,1554,2.62,0,0,0,0,1,0,0,0,0,1,0,0.3409104653774038,2,5,4.0,0
7.515,0.0982,2.0,450.9,1.0,1.0,0,0.22493,1555,8.16,0,0,0,0,0,1,0,0,1,0,0,0.7700357790000414,3,6,4.0,0
17.993846153846153,0.7435020519835841,1.8,1169.6,0.99,2.0,0,0.3979753077975376,1555,17.54,0,0,0,0,0,0,1,0,0,0,1,2.043826782056887,8,21,-3.0,0
3.8373333333333335,0.8262682418346073,3.0,287.8,0.51,4.0,1,0.550190236275191,1550,5.8,0,1,0,1,0,0,0,0,0,0,1,0.583954691714602,4,39,4.0,0
13.473333333333333,0.3814943097476496,2.0,808.4,0.6,2.0,0,0.3422241464621475,1555,13.63,0,0,0,0,0,1,0,0,0,0,1,1.272283970490499,7,2,-3.0,0
9.093333333333334,0.0835777126099707,5.0,545.6,0.1399999999999999,4.0,1,0.6450366568914956,1553,11.5,1,1,0,0,0,1,0,0,0,0,1,1.2944065789677974,5,8,-3.0,0
3.333333333333333,0.6,2.0,200.0,0.48,2.0,0,0.4275,1554,3.31,0,0,0,0,0,1,0,0,0,0,1,0.3557260486002069,4,7,-3.0,0
16.178333333333335,0.4849077984959308,5.0,970.7,0.16,4.0,1,0.6777361697743896,1555,20.67,1,1,0,0,0,1,0,0,0,0,1,2.055091212269686,3,38,4.0,0
6.82,0.9501466275659824,1.2,545.6,0.85,1.0,0,0.3315219941348973,1553,7.44,0,0,1,0,0,0,0,0,1,0,0,0.972183237495736,5,8,4.0,0
17.993846153846153,0.7435020519835841,1.8,1169.6,0.99,1.0,0,0.3663853077975376,1555,18.55,0,0,0,0,0,0,1,0,1,0,0,2.043826782056887,8,21,4.0,0
9.093333333333334,0.0835777126099707,2.0,545.6,1.0,2.0,0,0.2402866568914956,1553,8.77,0,0,0,0,0,1,0,0,0,0,1,0.972183237495736,5,8,-3.0,0
4.988333333333333,0.4014,2.0,299.3,0.6,1.0,0,0.35421,1553,5.68,0,0,0,0,0,1,0,0,1,0,0,0.5009009420666494,1,28,4.0,0
12.436923076923076,0.6288965858485898,5.0,808.4,0.21,4.0,1,0.7093344878772885,1555,15.74,0,1,0,0,0,0,1,0,0,0,1,1.5512516669057068,7,2,4.0,0
7.515,0.0982,2.0,450.9,1.0,1.0,0,0.22493,1555,8.59,0,0,0,0,0,1,0,0,1,0,0,0.7700357790000414,3,6,-3.0,0
3.990666666666667,0.8329435349148012,1.0,299.3,0.8,1.0,0,0.3574415302372201,1553,5.31,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28,4.0,0
1.206153846153846,0.7386666666666667,1.8,78.4,0.75,1.0,0,0.3443,1552,1.17,0,0,0,0,0,0,1,0,0,1,0,0.1227308108306087,4,11,-3.0,0
3.5975,0.3050729673384295,1.2,287.8,0.85,2.0,0,0.2235109451007644,1550,3.65,0,0,1,0,0,0,0,0,0,0,1,0.442232158859137,4,39,4.0,0
10.76,1.0,1.2,860.8,0.85,2.0,0,0.3727499999999999,1555,11.14,0,0,1,0,0,0,0,0,0,0,1,1.523126808065,7,44,-3.0,0
7.274666666666667,1.0,3.0,545.6,0.51,4.0,1,0.65125,1553,10.39,0,1,0,1,0,0,0,0,0,0,1,1.2944065789677974,5,8,4.0,0
15.824,1.0,1.0,1186.8,0.63,1.0,0,0.488,1555,19.7,0,0,0,1,0,0,0,0,1,0,0,2.122146061928217,8,3,-3.0,0
6.441428571428571,0.3346640053226879,2.25,450.9,0.4,1.0,1,0.4386996007984031,1555,6.44,0,0,0,0,1,0,0,0,1,0,0,0.7700357790000414,3,6,-3.0,0
1.3066666666666669,1.0,2.0,78.4,0.48,2.0,0,0.4649999999999999,1552,1.36,0,0,0,0,0,1,0,0,0,0,1,0.1227308108306087,4,11,-3.0,0
16.06714285714286,0.7332622032542011,4.5,1124.7,0.36,2.0,1,0.6659893304881302,1555,19.78,0,1,0,0,1,0,0,0,0,1,0,2.715806390631653,8,13,4.0,0
4.275714285714286,0.0023333333333332,4.5,299.3,0.36,2.0,1,0.55635,1553,5.67,0,1,0,0,1,0,0,0,1,0,0,0.6602347519887762,1,28,4.0,0
4.988333333333333,0.4014,2.0,299.3,1.0,1.0,0,0.27041,1553,5.57,0,0,0,0,0,1,0,0,1,0,0,0.5009009420666494,1,28,-3.0,0
9.094666666666669,1.0,1.5,682.1,0.51,0.0,1,0.4712499999999999,1555,10.39,0,0,0,1,0,0,0,1,0,0,0,1.2321912687461158,3,30,-3.0,0
14.05875,1.0,1.2,1124.7,0.85,1.0,0,0.3389999999999999,1555,13.9,0,0,1,0,0,0,0,0,0,1,0,1.9463682306387724,8,13,4.0,0
6.012,1.0,1.0,450.9,0.63,0.0,0,0.4343749999999999,1555,7.1,0,0,0,1,0,0,0,1,0,0,0,0.7700357790000414,3,6,4.0,0
12.44,0.330117899249732,2.0,746.4,1.0,1.0,0,0.2285176848874598,1555,11.84,0,0,0,0,0,1,0,0,0,1,0,1.1288889141193388,7,12,4.0,0
4.275714285714286,0.0023333333333332,4.5,299.3,0.36,2.0,1,0.55635,1553,5.52,0,1,0,0,1,0,0,0,1,0,0,0.6602347519887762,1,28,-3.0,0
11.62923076923077,0.6031221060986903,5.0,755.9,0.21,4.0,1,0.7054683159148035,1554,14.15,0,1,0,0,0,0,1,0,0,0,1,1.5086029373132064,7,20,-3.0,0
1.12,0.7386666666666667,4.5,78.4,0.36,2.0,1,0.6308,1552,1.43,0,1,0,0,1,0,0,0,0,1,0,0.1600150578006449,4,11,4.0,0
6.592499999999999,0.9311717861205916,1.2,527.4,0.7200000000000001,1.0,0,0.3521757679180887,1555,7.01,0,0,1,0,0,0,0,0,1,0,0,0.9372457579680498,4,31,-3.0,0
15.221428571428572,0.7184420459877991,4.5,1065.5,0.36,4.0,1,0.7042663068981699,1554,18.82,0,1,0,0,1,0,0,0,0,0,1,2.0090150492622314,5,40,4.0,0
9.093333333333334,0.0835777126099707,2.0,545.6,1.0,1.0,0,0.2227366568914956,1553,9.91,0,0,0,0,0,1,0,0,1,0,0,0.972183237495736,5,8,4.0,0
5.483076923076923,0.1582491582491582,1.8,356.4,0.99,2.0,0,0.2399873737373737,1551,4.85,0,0,0,0,0,0,1,0,0,0,1,0.5404379032871137,0,35,-3.0,0
6.441428571428571,0.3346640053226879,1.5,450.9,0.8,0.0,0,0.2726996007984031,1555,5.81,0,0,0,0,1,0,0,1,0,0,0,0.7700357790000414,3,6,-3.0,0
8.79,0.0519529768676525,2.0,527.4,0.6,1.0,0,0.2837929465301479,1555,9.83,0,0,0,0,0,1,0,0,1,0,0,0.9372457579680498,4,31,4.0,0
11.483076923076922,0.5980707395498392,2.7,746.4,0.3,2.0,1,0.5212106109324759,1555,10.69,0,0,0,0,0,0,1,0,0,0,1,1.1288889141193388,7,12,4.0,0
7.032,1.0,1.0,527.4,0.63,1.0,0,0.41,1555,8.84,0,0,0,1,0,0,0,0,1,0,0,0.9372457579680498,4,31,4.0,0
2.6666666666666665,0.75,1.5,200.0,0.6,1.0,1,0.3799999999999999,1554,3.0,0,0,0,1,0,0,0,0,0,1,0,0.3409104653774038,2,5,-3.0,0
1.0453333333333334,0.3622448979591837,3.0,78.4,0.51,2.0,1,0.4493367346938775,1552,1.5,0,1,0,1,0,0,0,0,0,1,0,0.1600150578006449,4,11,4.0,0
10.493846153846157,0.5601817915261692,1.8,682.1,0.99,1.0,0,0.3178272687289253,1555,10.34,0,0,0,0,0,0,1,0,1,0,0,1.2321912687461158,3,30,-3.0,0
7.515,0.0982,3.0,450.9,0.16,0.0,1,0.47973,1555,7.82,0,0,0,0,0,1,0,1,0,0,0,0.7700357790000414,3,6,4.0,0
5.925,0.8670886075949368,3.6,474.0,0.45,2.0,1,0.5645632911392405,1554,8.54,0,1,1,0,0,0,0,0,1,0,0,1.0253457795008192,2,29,-3.0,0
8.79,0.0519529768676525,2.0,527.4,1.0,2.0,0,0.2062929465301478,1555,8.68,0,0,0,0,0,1,0,0,0,0,1,0.9372457579680498,4,31,-3.0,0
10.00375,1.0,1.2,800.3,0.7200000000000001,1.0,0,0.3624999999999999,1554,11.02,0,0,1,0,0,0,0,0,1,0,0,1.4143702936492064,0,4,-3.0,0
3.333333333333333,0.6,5.0,200.0,0.1399999999999999,2.0,1,0.691,1554,4.96,1,1,0,0,0,1,0,0,1,0,0,0.4469999636515793,4,7,4.0,0
14.206666666666669,1.0,1.0,1065.5,0.8,2.0,0,0.36375,1554,15.85,0,0,0,1,0,0,0,0,0,0,1,1.6515124965524606,5,40,-3.0,0
3.333333333333333,0.6,2.0,200.0,1.0,2.0,0,0.2885,1554,3.33,0,0,0,0,0,1,0,0,0,0,1,0.3557260486002069,4,7,-3.0,0
16.392307692307693,0.7184420459877991,1.8,1065.5,0.99,2.0,0,0.3942163068981698,1554,14.88,0,0,0,0,0,0,1,0,0,0,1,1.6515124965524606,5,40,-3.0,0
5.925,0.8670886075949368,1.2,474.0,0.85,1.0,0,0.3078132911392405,1554,5.96,0,0,1,0,0,0,0,0,0,1,0,0.83771955725196,2,29,4.0,0
10.273846153846153,0.5507637017070979,5.0,667.8,0.24,4.0,1,0.6901145552560646,1553,12.36,0,1,0,0,0,0,1,0,0,0,1,1.2802574870027883,7,42,-3.0,0
5.483076923076923,0.1582491582491582,1.8,356.4,0.99,2.0,0,0.2399873737373737,1551,5.31,0,0,0,0,0,0,1,0,0,0,1,0.5404379032871137,0,35,-3.0,0
6.441428571428571,0.3346640053226879,1.5,450.9,0.8,0.0,0,0.2726996007984031,1555,6.19,0,0,0,0,1,0,0,1,0,0,0,0.7700357790000414,3,6,-3.0,0
1.0453333333333334,0.3622448979591837,3.0,78.4,0.54,2.0,1,0.4418367346938775,1552,1.64,0,1,0,1,0,0,0,0,0,1,0,0.1600150578006449,4,11,4.0,0
8.79,0.0519529768676525,2.0,527.4,1.0,1.0,0,0.2179929465301479,1555,9.27,0,0,0,0,0,1,0,0,1,0,0,0.9372457579680498,4,31,4.0,0
11.483076923076922,0.5980707395498392,5.0,746.4,0.21,2.0,1,0.6822106109324759,1555,13.42,0,1,0,0,0,0,1,0,0,1,0,1.502556820197498,7,12,-3.0,0
1.3066666666666669,1.0,2.0,78.4,0.6,2.0,0,0.435,1552,1.34,0,0,0,0,0,1,0,0,0,0,1,0.1227308108306087,4,11,4.0,0
6.592499999999999,0.9311717861205916,1.2,527.4,0.85,2.0,0,0.3455507679180887,1555,6.92,0,0,1,0,0,0,0,0,0,0,1,0.9372457579680498,4,31,-3.0,0
3.076923076923077,0.3333333333333333,1.8,200.0,0.75,1.0,0,0.3195,1554,2.71,0,0,0,0,0,0,1,0,0,1,0,0.3092886560451122,2,23,4.0,0
14.206666666666669,1.0,3.0,1065.5,0.51,4.0,1,0.65125,1554,22.08,0,1,0,1,0,0,0,0,0,0,1,2.0090150492622314,5,40,-3.0,0
10.273846153846153,0.5507637017070979,1.8,667.8,0.99,2.0,0,0.2988645552560646,1553,10.01,0,0,0,0,0,0,1,0,0,0,1,1.0246882439661016,7,42,4.0,0
13.243076923076922,0.6514869888475836,5.0,860.8,0.24,2.0,1,0.6917230483271375,1555,17.47,0,1,0,0,0,0,1,0,1,0,0,1.942062807821119,7,44,4.0,0
9.33,1.0,3.6,746.4,0.425,4.0,1,0.602,1555,11.62,0,1,1,0,0,0,0,0,0,0,1,1.502556820197498,7,12,4.0,0
10.493846153846157,0.5601817915261692,1.8,682.1,0.75,1.0,0,0.3535272687289253,1555,11.08,0,0,0,0,0,0,1,0,1,0,0,1.2321912687461158,3,30,-3.0,0
17.303076923076922,0.7332622032542011,1.8,1124.7,0.75,1.0,0,0.3524893304881301,1555,16.8,0,0,0,0,0,0,1,0,1,0,0,1.9463682306387724,8,13,-3.0,0
7.032,1.0,1.0,527.4,0.63,2.0,0,0.4343749999999999,1555,7.93,0,0,0,1,0,0,0,0,0,0,1,0.9372457579680498,4,31,-3.0,0
3.990666666666667,0.8329435349148012,1.0,299.3,0.8,1.0,0,0.3574415302372201,1553,4.98,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28,-3.0,0
3.333333333333333,0.6,2.0,200.0,1.0,1.0,0,0.2767999999999999,1554,3.67,0,0,0,0,0,1,0,0,1,0,0,0.3557260486002069,4,7,-3.0,0
3.74125,0.3317741396592048,1.2,299.3,0.85,1.0,0,0.2387661209488807,1553,3.95,0,0,1,0,0,0,0,0,1,0,0,0.5009009420666494,1,28,4.0,0
4.111428571428571,0.0406666666666666,4.5,287.8,0.34,4.0,1,0.5536,1550,4.87,0,1,0,0,1,0,0,0,0,0,1,0.583954691714602,4,39,4.0,0
8.241538461538463,0.4399850662684338,1.8,535.7,0.99,1.0,0,0.299797759940265,1555,8.28,0,0,0,0,0,0,1,0,1,0,0,0.9535454845437068,0,27,4.0,0
17.303076923076922,0.7332622032542011,1.8,1124.7,0.99,1.0,0,0.3086893304881301,1555,16.79,0,0,0,0,0,0,1,0,1,0,0,1.9463682306387724,8,13,-3.0,0
8.133750000000001,1.0,2.4,650.7,0.765,2.0,0,0.44425,1555,11.45,0,1,1,0,0,0,0,0,1,0,0,1.4190260349636343,8,34,4.0,0
5.314285714285714,0.1935483870967742,1.5,372.0,0.7200000000000001,2.0,0,0.2715322580645161,1554,4.96,0,0,0,0,1,0,0,0,0,0,1,0.6564234879666067,7,33,-3.0,0
4.427692307692308,0.0406666666666666,2.7,287.8,0.3,2.0,1,0.4376,1550,4.15,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39,-3.0,0
8.113846153846154,0.4311717861205915,1.8,527.4,0.75,2.0,0,0.3206757679180887,1555,7.85,0,0,0,0,0,0,1,0,0,0,1,0.9372457579680498,4,31,-3.0,0
5.314285714285714,0.1935483870967742,1.5,372.0,0.765,1.0,0,0.2980822580645161,1554,5.57,0,0,0,0,1,0,0,0,1,0,0,0.6564234879666067,7,33,4.0,0
5.41,0.3507999999999999,2.0,324.6,1.0,1.0,0,0.23162,1555,5.34,0,0,0,0,0,1,0,0,0,1,0,0.50031095209798,2,37,4.0,0
12.598333333333333,0.3385368434978171,5.0,755.9,0.16,4.0,1,0.6557805265246726,1554,16.97,1,1,0,0,0,1,0,0,0,0,1,1.5086029373132064,7,20,-3.0,0
8.928333333333335,0.0666417771140564,2.0,535.7,0.6,2.0,0,0.3174962665671084,1555,9.25,0,0,0,0,0,1,0,0,0,0,1,0.9535454845437068,0,27,-3.0,0
13.418571428571427,0.6806132226125838,1.5,939.3,0.8,2.0,0,0.3245919833918875,1554,13.03,0,0,0,0,1,0,0,0,0,0,1,1.6465690875530403,8,43,-3.0,0
10.670666666666666,1.0,1.0,800.3,0.8,1.0,0,0.3824999999999999,1554,13.05,0,0,0,1,0,0,0,0,1,0,0,1.4143702936492064,0,4,-3.0,0
17.758333333333333,0.5307367433129986,2.0,1065.5,1.0,2.0,0,0.3249105114969497,1554,18.13,0,0,0,0,0,1,0,0,0,0,1,1.6515124965524606,5,40,-3.0,0
10.670666666666666,1.0,1.0,800.3,0.63,1.0,0,0.45875,1554,13.71,0,0,0,1,0,0,0,0,1,0,0,1.4143702936492064,0,4,-3.0,0
10.778666666666666,1.0,1.0,808.4,0.8,2.0,0,0.36375,1555,13.01,0,0,0,1,0,0,0,0,0,0,1,1.272283970490499,7,2,-3.0,0
10.105,1.0,1.2,808.4,0.7200000000000001,2.0,0,0.377125,1555,10.55,0,0,1,0,0,0,0,0,0,0,1,1.272283970490499,7,2,4.0,0
10.078666666666669,1.0,1.0,755.9,0.63,2.0,0,0.4343749999999999,1554,11.52,0,0,0,1,0,0,0,0,0,0,1,1.152604735651087,7,20,4.0,0
3.990666666666667,0.8329435349148012,1.0,299.3,0.8,1.0,0,0.3574415302372201,1553,5.18,0,0,0,1,0,0,0,0,1,0,0,0.5009009420666494,1,28,-3.0,0
19.49333333333333,0.5725034199726402,3.0,1169.6,0.2,1.0,1,0.5318755129958961,1555,20.56,0,0,0,0,0,1,0,0,1,0,0,2.043826782056887,8,21,-3.0,0
2.6666666666666665,0.75,1.0,200.0,0.63,1.0,0,0.3725,1554,3.25,0,0,0,1,0,0,0,0,1,0,0,0.3409104653774038,2,5,4.0,0
