expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,route_avg_distance,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,destination_city,operational_stress_index,route_id,route_frequency,delivery_time_hours,order_date,route_traffic_volatility,is_heavy_traffic_truck,traffic_level_low,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist
8.241538461538463,0.4399850662684338,1.8,535.7,535.7,0.99,2.0,False,andijan,0.3261227599402651,samarkand_andijan,1555,7.29,2025-11-30,0.9535454845437064,0,1,0,0,0,0,0,1,False,False,False,True
6.696250000000001,0.939985066268434,1.7999999999999998,535.7,535.7,0.5,2.0,True,andijan,0.4482477599402651,samarkand_andijan,1555,6.65,2025-11-30,0.9535454845437064,0,1,0,1,0,0,0,0,False,False,False,True
7.142666666666667,1.0,1.0,535.7,535.7,0.8,2.0,False,andijan,0.36375,samarkand_andijan,1555,8.43,2025-11-30,0.9535454845437064,0,1,0,0,1,0,0,0,False,False,False,True
3.74125,0.3317741396592048,1.2,299.3,299.3,0.85,1.0,False,bukhara,0.2387661209488807,samarkand_bukhara,1553,4.01,2025-11-30,0.500900942066649,0,1,0,1,0,0,0,0,False,True,False,False
4.184285714285714,0.0236666666666667,2.25,292.9,292.9,0.4,1.0,True,samarkand,0.3920499999999999,tashkent_samarkand,1555,4.2,2025-11-30,0.5045728230755525,0,1,0,0,0,1,0,0,False,True,False,False
5.94,0.2872,2.0,356.4,356.3999999999999,1.0,2.0,False,andijan,0.24158,tashkent_andijan,1551,6.23,2025-11-30,0.5404379032871139,0,1,0,0,0,0,1,0,False,False,False,True
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.75,0.0,False,namangan,0.306,khiva_namangan,1554,2.9,2025-11-30,0.302019591012165,0,1,0,0,0,0,0,1,True,False,False,False
12.598333333333333,0.3385368434978171,2.0,755.9,755.8999999999999,1.0,2.0,False,termez,0.2492805265246725,namangan_termez,1554,12.54,2025-11-30,1.152604735651088,0,1,0,0,0,0,1,0,False,False,False,True
2.6666666666666665,0.75,1.0,200.0,200.0,0.63,2.0,False,namangan,0.396875,khiva_namangan,1554,3.14,2025-11-30,0.302019591012165,0,1,0,0,1,0,0,0,False,False,False,True
5.483076923076923,0.1582491582491582,1.8,356.4,356.3999999999999,0.75,2.0,False,andijan,0.2797373737373737,tashkent_andijan,1551,5.2,2025-11-30,0.5404379032871139,0,1,0,0,0,0,0,1,False,False,False,True
0.98,0.608,1.2,78.4,78.4,0.85,2.0,False,namangan,0.2689499999999999,fergana_namangan,1552,1.02,2025-11-30,0.12273081083060884,0,1,0,1,0,0,0,0,False,False,False,True
2.16,0.691358024691358,1.0,162.0,162.0,0.8,2.0,False,urgench,0.3924537037037037,nukus_urgench,1554,2.51,2025-11-30,0.2853590794861476,0,1,0,0,1,0,0,0,False,False,False,True
1.0453333333333334,0.3622448979591837,1.0,78.4,78.4,0.7200000000000001,1.0,False,namangan,0.2568367346938775,fergana_namangan,1552,1.24,2025-11-30,0.12273081083060884,0,1,0,0,1,0,0,0,False,False,True,False
2.7,0.676,2.0,162.0,162.0,1.0,2.0,False,urgench,0.3466999999999999,nukus_urgench,1554,2.62,2025-11-30,0.2853590794861476,0,1,0,0,0,0,1,0,False,False,False,True
12.34,1.0,1.2,987.2,987.2,0.7200000000000001,2.0,False,termez,0.377125,nukus_termez,1554,12.66,2025-11-30,1.477872234499205,0,1,0,1,0,0,0,0,False,False,False,True
6.771428571428571,0.3670886075949367,1.5,474.0,474.0,0.765,1.0,False,fergana,0.3241132911392405,samarkand_fergana,1554,7.16,2025-11-30,0.83771955725196,0,1,0,0,0,1,0,0,False,True,False,False
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.765,2.0,False,namangan,0.345375,khiva_namangan,1554,2.75,2025-11-30,0.302019591012165,0,1,0,0,0,1,0,0,False,False,False,True
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.99,0.0,False,namangan,0.26625,khiva_namangan,1554,2.83,2025-11-30,0.302019591012165,0,1,0,0,0,0,0,1,True,False,False,False
5.091428571428571,0.1582491582491582,1.5,356.4,356.3999999999999,0.765,2.0,False,andijan,0.2752373737373737,tashkent_andijan,1551,4.73,2025-11-30,0.5404379032871139,0,1,0,0,0,1,0,0,False,False,False,True
2.5,0.0,1.2,200.0,200.0,0.85,0.0,False,namangan,0.17775,khiva_namangan,1554,2.61,2025-11-30,0.302019591012165,0,1,0,1,0,0,0,0,True,False,False,False
5.925,0.8670886075949368,2.4,474.0,474.0,0.765,2.0,False,fergana,0.3943132911392405,samarkand_fergana,1554,8.0,2025-11-30,1.0253457795008192,0,0,1,1,0,0,0,0,False,False,True,False
3.333333333333333,0.6,5.0,200.0,200.0,0.1399999999999999,0.0,True,namangan,0.6849999999999999,khiva_namangan,1554,4.36,2025-11-30,0.41181358432662724,1,0,1,0,0,0,1,0,True,False,False,False
7.292307692307692,0.3670886075949367,1.8,474.0,474.0,0.75,1.0,False,fergana,0.3245632911392405,samarkand_fergana,1554,7.28,2025-11-30,0.83771955725196,0,1,0,0,0,0,0,1,False,True,False,False
6.32,1.0,1.5,474.0,474.0,0.6,1.0,True,fergana,0.4175,samarkand_fergana,1554,7.62,2025-11-30,0.83771955725196,0,1,0,0,1,0,0,0,False,False,True,False
0.98,0.608,1.2,78.4,78.4,0.85,1.0,False,namangan,0.2502,fergana_namangan,1552,0.94,2025-11-30,0.12273081083060884,0,1,0,1,0,0,0,0,False,False,True,False
10.273846153846153,0.5507637017070979,1.8,667.8,667.8,0.99,2.0,False,termez,0.2988645552560646,tashkent_termez,1553,9.14,2025-11-30,1.0246882439661016,0,1,0,0,0,0,0,1,False,False,False,True
2.857142857142857,0.3333333333333333,4.5,200.0,200.0,0.36,4.0,True,namangan,0.5925,khiva_namangan,1554,3.37,2025-11-30,0.41181358432662724,0,0,1,0,0,1,0,0,False,False,False,True
4.752,1.0,3.0,356.4,356.3999999999999,0.54,4.0,True,andijan,0.56875,tashkent_andijan,1551,6.86,2025-11-30,0.7473060820189994,0,0,1,0,1,0,0,0,False,False,False,True
12.34,1.0,1.2,987.2,987.2,0.7200000000000001,2.0,False,termez,0.377125,nukus_termez,1554,12.29,2025-11-30,1.477872234499205,0,1,0,1,0,0,0,0,False,False,False,True
7.9,0.052,2.0,474.0,474.0,0.6,1.0,False,fergana,0.2928,samarkand_fergana,1554,7.89,2025-11-30,0.83771955725196,0,1,0,0,0,0,1,0,False,False,True,False
12.598333333333333,0.3385368434978171,2.0,755.9,755.8999999999999,0.6,2.0,False,termez,0.3357805265246726,namangan_termez,1554,12.82,2025-11-30,1.152604735651088,0,1,0,0,0,0,1,0,False,False,False,True
16.06714285714286,0.7332622032542011,4.5,1124.7,1124.7,0.34,2.0,True,urgench,0.6871893304881301,fergana_urgench,1555,21.42,2025-11-30,2.7158063906316534,0,0,1,0,0,1,0,0,False,True,False,False
9.44875,1.0,3.6,755.9,755.8999999999999,0.45,4.0,True,termez,0.59575,namangan_termez,1554,11.91,2025-11-30,1.5086029373132062,0,0,1,1,0,0,0,0,False,False,False,True
14.996,1.0,1.0,1124.7,1124.7,0.63,1.0,False,urgench,0.39375,fergana_urgench,1555,18.05,2025-11-30,1.9463682306387748,0,1,0,0,1,0,0,0,False,False,True,False
5.091428571428571,0.1582491582491582,4.5,356.4,356.3999999999999,0.34,4.0,True,andijan,0.5712373737373737,tashkent_andijan,1551,6.07,2025-11-30,0.7473060820189994,0,0,1,0,0,1,0,0,False,False,False,True
2.4923076923076923,0.46,1.8,162.0,162.0,0.75,1.0,False,urgench,0.3547,nukus_urgench,1554,2.66,2025-11-30,0.2853590794861476,0,1,0,0,0,0,0,1,False,True,False,False
3.333333333333333,0.6,2.0,200.0,200.0,0.6,2.0,False,namangan,0.375,khiva_namangan,1554,3.23,2025-11-30,0.302019591012165,0,1,0,0,0,0,1,0,False,False,False,True
10.357333333333331,1.0,3.0,776.8,776.8,0.54,4.0,True,nukus,0.64375,samarkand_nukus,1555,16.17,2025-11-30,1.67816185734787,0,0,1,0,1,0,0,0,False,False,False,True
0.98,0.608,1.2,78.4,78.4,0.85,2.0,False,namangan,0.2689499999999999,fergana_namangan,1552,0.98,2025-11-30,0.12273081083060884,0,1,0,1,0,0,0,0,False,False,False,True
6.771428571428571,0.3670886075949367,1.5,474.0,474.0,0.8,1.0,False,fergana,0.2775632911392405,samarkand_fergana,1554,6.38,2025-11-30,0.83771955725196,0,1,0,0,0,1,0,0,False,False,True,False
14.996,1.0,3.0,1124.7,1124.7,0.51,2.0,True,urgench,0.595,fergana_urgench,1555,23.58,2025-11-30,2.7158063906316534,0,0,1,0,1,0,0,0,False,False,True,False
1.3066666666666669,1.0,5.0,78.4,78.4,0.16,2.0,True,namangan,0.74,fergana_namangan,1552,1.63,2025-11-30,0.16001505780064487,1,0,1,0,0,0,1,0,False,False,True,False
6.32,1.0,2.0,474.0,474.0,0.7200000000000001,2.0,False,fergana,0.4725,samarkand_fergana,1554,10.28,2025-11-30,1.0253457795008192,0,0,1,0,1,0,0,0,False,True,False,False
16.40375,1.0,3.6,1312.3,1312.3,0.425,4.0,True,andijan,0.602,nukus_andijan,1555,21.72,2025-11-30,2.7277066044488336,0,0,1,1,0,0,0,0,False,False,False,True
16.06714285714286,0.7332622032542011,1.5,1124.7,1124.7,0.8,1.0,False,urgench,0.3189893304881301,fergana_urgench,1555,15.69,2025-11-30,1.9463682306387748,0,1,0,0,0,1,0,0,False,True,False,False
5.091428571428571,0.1582491582491582,1.5,356.4,356.3999999999999,0.7200000000000001,2.0,False,andijan,0.2662373737373737,tashkent_andijan,1551,4.77,2025-11-30,0.5404379032871139,0,1,0,0,0,1,0,0,False,False,False,True
3.333333333333333,0.6,4.0,200.0,200.0,0.48,2.0,False,urgench,0.5648,khiva_urgench,1554,4.62,2025-11-30,0.4492644080395523,1,0,1,0,0,0,1,0,False,True,False,False
6.012,1.0,1.0,450.9,450.9,0.8,1.0,False,khiva,0.3824999999999999,bukhara_khiva,1555,7.88,2025-11-30,0.7700357790000413,0,1,0,0,1,0,0,0,False,True,False,False
8.526250000000001,1.0,3.6,682.1,682.1,0.425,2.0,True,khiva,0.61325,samarkand_khiva,1555,12.39,2025-11-30,1.5827788209411644,0,0,1,1,0,0,0,0,False,True,False,False
2.5,0.0,1.2,200.0,200.0,0.7200000000000001,0.0,False,termez,0.227125,khiva_termez,1554,2.48,2025-11-30,0.30151833445891346,0,1,0,1,0,0,0,0,True,False,False,False
3.076923076923077,0.3333333333333333,5.0,200.0,200.0,0.21,0.0,True,termez,0.6425000000000001,khiva_termez,1554,3.66,2025-11-30,0.38566057868335385,0,0,1,0,0,0,0,1,True,False,False,False
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.99,2.0,False,fergana,0.3364499999999999,nukus_fergana,1554,2.94,2025-11-30,0.3092886560451123,0,1,0,0,0,0,0,1,False,False,False,True
10.778666666666666,1.0,1.0,808.4,808.4,0.8,2.0,False,termez,0.36375,andijan_termez,1555,12.17,2025-11-30,1.2722839704904976,0,1,0,0,1,0,0,0,False,False,False,True
16.236,1.0,2.0,1217.7,1217.7,0.7200000000000001,4.0,False,andijan,0.500625,khiva_andijan,1555,25.22,2025-11-30,2.3319192803765323,0,0,1,0,1,0,0,0,False,False,False,True
2.6666666666666665,0.75,1.0,200.0,200.0,0.63,1.0,False,fergana,0.3562499999999999,nukus_fergana,1554,3.2,2025-11-30,0.3092886560451123,0,1,0,0,1,0,0,0,False,False,True,False
4.184285714285714,0.0236666666666667,1.5,292.9,292.9,0.8,2.0,False,samarkand,0.2598,tashkent_samarkand,1555,3.93,2025-11-30,0.5045728230755525,0,1,0,0,0,1,0,0,False,False,False,True
1.1246153846153846,0.7563333333333333,1.8,73.1,73.1,0.75,1.0,False,fergana,0.34695,andijan_fergana,1552,1.02,2025-11-30,0.11049513285488234,0,1,0,0,0,0,0,1,False,False,True,False
12.524,1.0,3.0,939.3,939.3,0.54,2.0,True,urgench,0.5499999999999999,tashkent_urgench,1554,21.3,2025-11-30,2.123608983844054,0,0,1,0,1,0,0,0,False,True,False,False
2.3142857142857145,0.46,1.5,162.0,162.0,0.765,1.0,False,urgench,0.35911,nukus_urgench,1554,2.43,2025-11-30,0.2853590794861476,0,1,0,0,0,1,0,0,False,True,False,False
1.0442857142857145,0.7563333333333333,1.5,73.1,73.1,0.765,2.0,False,fergana,0.36495,andijan_fergana,1552,1.02,2025-11-30,0.11049513285488234,0,1,0,0,0,1,0,0,False,False,False,True
15.22125,1.0,1.2,1217.7,1217.7,0.7200000000000001,0.0,False,andijan,0.377125,khiva_andijan,1555,15.72,2025-11-30,1.8795365588009632,0,1,0,1,0,0,0,0,True,False,False,False
17.395714285714288,0.7536338999753635,1.5,1217.7,1217.7,0.8,0.0,False,andijan,0.3130450849963045,khiva_andijan,1555,16.53,2025-11-30,1.8795365588009632,0,1,0,0,0,1,0,0,True,False,False,False
6.441428571428571,0.3346640053226879,1.5,450.9,450.9,0.8,1.0,False,khiva,0.2861996007984032,bukhara_khiva,1555,6.66,2025-11-30,0.7700357790000413,0,1,0,0,0,1,0,0,False,True,False,False
10.778666666666666,1.0,1.0,808.4,808.4,0.63,2.0,False,termez,0.4343749999999999,andijan_termez,1555,11.94,2025-11-30,1.2722839704904976,0,1,0,0,1,0,0,0,False,False,False,True
20.295,0.5893898332922723,2.0,1217.7,1217.7,0.6,0.0,False,andijan,0.3584084749938409,khiva_andijan,1555,20.69,2025-11-30,1.8795365588009632,0,1,0,0,0,0,1,0,True,False,False,False
13.418571428571427,0.6806132226125838,4.5,939.3,939.3,0.36,4.0,True,urgench,0.6985919833918877,tashkent_urgench,1554,17.04,2025-11-30,2.123608983844054,0,0,1,0,0,1,0,0,False,False,False,True
12.436923076923076,0.6288965858485898,1.8,808.4,808.4,0.99,2.0,False,termez,0.3105844878772884,andijan_termez,1555,11.05,2025-11-30,1.2722839704904976,0,1,0,0,0,0,0,1,False,False,False,True
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.75,1.0,False,fergana,0.3195,nukus_fergana,1554,2.76,2025-11-30,0.3092886560451123,0,1,0,0,0,0,0,1,False,False,True,False
10.778666666666666,1.0,1.5,808.4,808.4,0.6,2.0,True,termez,0.44875,andijan_termez,1555,12.88,2025-11-30,1.2722839704904976,0,1,0,0,1,0,0,0,False,False,False,True
0.9746666666666666,0.3160054719562243,1.0,73.1,73.1,0.8,2.0,False,fergana,0.2611508207934336,andijan_fergana,1552,1.18,2025-11-30,0.11049513285488234,0,1,0,0,1,0,0,0,False,False,False,True
16.236,1.0,1.0,1217.7,1217.7,0.8,2.0,False,andijan,0.410625,khiva_andijan,1555,17.83,2025-11-30,1.8795365588009632,0,1,0,0,1,0,0,0,False,False,False,True
2.857142857142857,0.3333333333333333,1.5,200.0,200.0,0.8,2.0,False,termez,0.2724999999999999,khiva_termez,1554,2.62,2025-11-30,0.30151833445891346,0,1,0,0,0,1,0,0,False,False,False,True
2.16,0.691358024691358,3.0,162.0,162.0,0.54,2.0,True,urgench,0.5637037037037037,nukus_urgench,1554,3.69,2025-11-30,0.3767650706681782,0,0,1,0,1,0,0,0,False,True,False,False
11.74125,1.0,1.7999999999999998,939.3,939.3,0.5,2.0,True,urgench,0.45725,tashkent_urgench,1554,12.07,2025-11-30,1.6465690875530408,0,1,0,1,0,0,0,0,False,False,False,True
11.74125,1.0,1.2,939.3,939.3,0.7200000000000001,2.0,False,urgench,0.4356249999999999,tashkent_urgench,1554,12.06,2025-11-30,1.6465690875530408,0,1,0,1,0,0,0,0,False,False,False,True
10.493846153846157,0.5601817915261692,1.8,682.1,682.1,0.99,1.0,False,khiva,0.3178272687289253,samarkand_khiva,1555,10.45,2025-11-30,1.2321912687461152,0,1,0,0,0,0,0,1,False,True,False,False
15.655,0.4676887043543064,4.0,939.3,939.3,0.48,4.0,False,urgench,0.5251533056531459,tashkent_urgench,1554,19.78,2025-11-30,2.123608983844054,1,0,1,0,0,0,1,0,False,False,False,True
11.368333333333334,0.2669696525436153,2.0,682.1,682.1,1.0,1.0,False,khiva,0.2502454478815423,samarkand_khiva,1555,12.86,2025-11-30,1.2321912687461152,0,1,0,0,0,0,1,0,False,True,False,False
2.5,0.0,1.2,200.0,200.0,0.85,2.0,False,termez,0.17775,khiva_termez,1554,2.39,2025-11-30,0.30151833445891346,0,1,0,1,0,0,0,0,False,False,False,True
20.295,0.5893898332922723,2.0,1217.7,1217.7,0.6,0.0,False,andijan,0.3584084749938409,khiva_andijan,1555,20.22,2025-11-30,1.8795365588009632,0,1,0,0,0,0,1,0,True,False,False,False
10.662857142857142,0.5980707395498392,1.5,746.4,746.4,0.765,2.0,False,termez,0.3412106109324759,fergana_termez,1555,10.11,2025-11-30,1.1288889141193381,0,1,0,0,0,1,0,0,False,False,False,True
4.328,1.0,1.0,324.6,324.6,0.8,1.0,False,fergana,0.3325,tashkent_fergana,1555,4.75,2025-11-30,0.5003109520979795,0,1,0,0,1,0,0,0,False,False,True,False
20.295,0.5893898332922723,2.0,1217.7,1217.7,1.0,0.0,False,andijan,0.2674084749938408,khiva_andijan,1555,19.84,2025-11-30,1.8795365588009632,0,1,0,0,0,0,1,0,True,False,False,False
3.333333333333333,0.6,2.0,200.0,200.0,0.6,0.0,False,termez,0.36,khiva_termez,1554,3.22,2025-11-30,0.30151833445891346,0,1,0,0,0,0,1,0,True,False,False,False
2.4923076923076923,0.46,1.8,162.0,162.0,0.75,1.0,False,urgench,0.3547,nukus_urgench,1554,2.48,2025-11-30,0.2853590794861476,0,1,0,0,0,0,0,1,False,True,False,False
11.74125,1.0,1.2,939.3,939.3,0.7200000000000001,2.0,False,urgench,0.4356249999999999,tashkent_urgench,1554,12.05,2025-11-30,1.6465690875530408,0,1,0,1,0,0,0,0,False,False,False,True
15.655,0.4676887043543064,2.0,939.3,939.3,0.6,1.0,False,urgench,0.3461533056531459,tashkent_urgench,1554,16.8,2025-11-30,1.6465690875530408,0,1,0,0,0,0,1,0,False,True,False,False
16.392307692307693,0.7184420459877991,1.8,1065.5,1065.5,0.75,2.0,False,nukus,0.4177663068981698,tashkent_nukus,1554,15.83,2025-11-30,1.6515124965524592,0,1,0,0,0,0,0,1,False,False,False,True
12.436923076923076,0.6288965858485898,5.0,808.4,808.4,0.24,4.0,True,termez,0.7018344878772884,andijan_termez,1555,15.05,2025-11-30,1.5512516669057068,0,0,1,0,0,0,0,1,False,False,False,True
13.473333333333333,0.3814943097476496,3.0,808.4,808.4,0.2,2.0,True,termez,0.5122241464621474,andijan_termez,1555,13.83,2025-11-30,1.2722839704904976,0,1,0,0,0,0,1,0,False,False,False,True
6.936923076923077,0.3346640053226879,1.8,450.9,450.9,0.75,1.0,False,khiva,0.3196996007984032,bukhara_khiva,1555,7.09,2025-11-30,0.7700357790000413,0,1,0,0,0,0,0,1,False,True,False,False
4.506153846153846,0.0236666666666667,1.8,292.9,292.9,0.99,1.0,False,samarkand,0.2022499999999999,tashkent_samarkand,1555,4.55,2025-11-30,0.5045728230755525,0,1,0,0,0,0,0,1,False,True,False,False
6.936923076923077,0.3346640053226879,1.8,450.9,450.9,0.75,0.0,False,khiva,0.3061996007984032,bukhara_khiva,1555,6.58,2025-11-30,0.7700357790000413,0,1,0,0,0,0,0,1,True,False,False,False
9.44875,1.0,1.2,755.9,755.8999999999999,0.7200000000000001,2.0,False,termez,0.377125,namangan_termez,1554,9.91,2025-11-30,1.152604735651088,0,1,0,1,0,0,0,0,False,False,False,True
13.473333333333333,0.3814943097476496,5.0,808.4,808.4,0.1399999999999999,4.0,True,termez,0.6672241464621474,andijan_termez,1555,17.88,2025-11-30,1.5512516669057068,1,0,1,0,0,0,1,0,False,False,False,True
20.295,0.5893898332922723,5.0,1217.7,1217.7,0.16,4.0,True,andijan,0.7159084749938408,khiva_andijan,1555,26.52,2025-11-30,2.3319192803765323,1,0,1,0,0,0,1,0,False,False,False,True
15.594666666666663,1.0,3.0,1169.6,1169.6,0.51,4.0,True,urgench,0.5762499999999999,namangan_urgench,1555,23.73,2025-11-30,2.704792311871472,0,0,1,0,1,0,0,0,False,False,False,True
11.548571428571428,0.6288965858485898,4.5,808.4,808.4,0.36,4.0,True,termez,0.6368344878772885,andijan_termez,1555,14.33,2025-11-30,1.5512516669057068,0,0,1,0,0,1,0,0,False,False,False,True
15.22125,1.0,1.7999999999999998,1217.7,1217.7,0.5,2.0,True,andijan,0.485375,khiva_andijan,1555,15.78,2025-11-30,1.8795365588009632,0,1,0,1,0,0,0,0,False,False,False,True
17.395714285714288,0.7536338999753635,1.5,1217.7,1217.7,0.7200000000000001,2.0,False,andijan,0.3892950849963045,khiva_andijan,1555,15.55,2025-11-30,1.8795365588009632,0,1,0,0,0,1,0,0,False,False,False,True
10.662857142857142,0.5980707395498392,1.5,746.4,746.4,0.7200000000000001,2.0,False,termez,0.3322106109324758,fergana_termez,1555,10.16,2025-11-30,1.1288889141193381,0,1,0,0,0,1,0,0,False,False,False,True
6.441428571428571,0.3346640053226879,2.25,450.9,450.9,0.34,0.0,True,khiva,0.4401996007984032,bukhara_khiva,1555,5.84,2025-11-30,0.7700357790000413,0,1,0,0,0,1,0,0,True,False,False,False
14.62,1.0,1.2,1169.6,1169.6,0.7200000000000001,1.0,False,urgench,0.4093,namangan_urgench,1555,16.74,2025-11-30,2.0438267820568887,0,1,0,1,0,0,0,0,False,True,False,False
7.515,0.0982,2.0,450.9,450.9,0.6,0.0,False,khiva,0.29973,bukhara_khiva,1555,7.17,2025-11-30,0.7700357790000413,0,1,0,0,0,0,1,0,True,False,False,False
5.63625,0.8346640053226879,1.2,450.9,450.9,0.85,1.0,False,khiva,0.3141996007984031,bukhara_khiva,1555,6.16,2025-11-30,0.7700357790000413,0,1,0,1,0,0,0,0,False,True,False,False
20.295,0.5893898332922723,3.0,1217.7,1217.7,0.1399999999999999,0.0,True,andijan,0.5434084749938408,khiva_andijan,1555,20.04,2025-11-30,1.8795365588009632,0,1,0,0,0,0,1,0,True,False,False,False
17.395714285714288,0.7536338999753635,4.5,1217.7,1217.7,0.36,4.0,True,andijan,0.6892950849963044,khiva_andijan,1555,21.86,2025-11-30,2.3319192803765323,0,0,1,0,0,1,0,0,False,False,False,True
6.936923076923077,0.3346640053226879,1.8,450.9,450.9,0.99,0.0,False,khiva,0.2664496007984032,bukhara_khiva,1555,6.67,2025-11-30,0.7700357790000413,0,1,0,0,0,0,0,1,True,False,False,False
3.66125,0.3171730966200067,3.6,292.9,292.9,0.425,2.0,True,samarkand,0.510825964493001,tashkent_samarkand,1555,5.29,2025-11-30,0.682374321780873,0,0,1,1,0,0,0,0,False,True,False,False
11.74125,1.0,1.2,939.3,939.3,0.7200000000000001,1.0,False,urgench,0.3624999999999999,tashkent_urgench,1554,12.78,2025-11-30,1.6465690875530408,0,1,0,1,0,0,0,0,False,True,False,False
17.395714285714288,0.7536338999753635,1.5,1217.7,1217.7,0.8,0.0,False,andijan,0.3130450849963045,khiva_andijan,1555,15.5,2025-11-30,1.8795365588009632,0,1,0,0,0,1,0,0,True,False,False,False
6.936923076923077,0.3346640053226879,2.7,450.9,450.9,0.3,0.0,True,khiva,0.4816996007984032,bukhara_khiva,1555,6.29,2025-11-30,0.7700357790000413,0,1,0,0,0,0,0,1,True,False,False,False
8.556923076923077,0.4606256742179073,1.8,556.2,556.2,0.75,1.0,False,bukhara,0.3115938511326861,tashkent_bukhara,1555,8.9,2025-11-30,0.9756827402805001,0,1,0,0,0,0,0,1,False,True,False,False
12.436923076923076,0.6288965858485898,1.8,808.4,808.4,0.99,2.0,False,termez,0.3105844878772884,andijan_termez,1555,11.13,2025-11-30,1.2722839704904976,0,1,0,0,0,0,0,1,False,False,False,True
8.526250000000001,1.0,1.2,682.1,682.1,0.7200000000000001,1.0,False,khiva,0.3917499999999999,samarkand_khiva,1555,9.46,2025-11-30,1.2321912687461152,0,1,0,1,0,0,0,0,False,True,False,False
6.012,1.0,1.0,450.9,450.9,0.8,0.0,False,khiva,0.36375,bukhara_khiva,1555,6.89,2025-11-30,0.7700357790000413,0,1,0,0,1,0,0,0,True,False,False,False
20.295,0.5893898332922723,2.0,1217.7,1217.7,1.0,2.0,False,andijan,0.2869084749938408,khiva_andijan,1555,21.28,2025-11-30,1.8795365588009632,0,1,0,0,0,0,1,0,False,False,False,True
8.556923076923077,0.4606256742179073,5.0,556.2,556.2,0.21,4.0,True,bukhara,0.717843851132686,tashkent_bukhara,1555,10.58,2025-11-30,1.2760416409548523,0,0,1,0,0,0,0,1,False,False,False,True
5.483076923076923,0.1582491582491582,5.0,356.4,356.3999999999999,0.24,4.0,True,andijan,0.6312373737373737,tashkent_andijan,1551,6.53,2025-11-30,0.7473060820189994,0,0,1,0,0,0,0,1,False,False,False,True
9.952,1.0,1.0,746.4,746.4,0.63,2.0,False,termez,0.4343749999999999,fergana_termez,1555,11.01,2025-11-30,1.1288889141193381,0,1,0,0,1,0,0,0,False,False,False,True
16.236,1.0,3.0,1217.7,1217.7,0.51,4.0,True,andijan,0.6231249999999999,khiva_andijan,1555,25.25,2025-11-30,2.3319192803765323,0,0,1,0,1,0,0,0,False,False,False,True
15.22125,1.0,1.2,1217.7,1217.7,0.85,0.0,False,andijan,0.32775,khiva_andijan,1555,14.95,2025-11-30,1.8795365588009632,0,1,0,1,0,0,0,0,True,False,False,False
18.733846153846155,0.7536338999753635,1.8,1217.7,1217.7,0.75,2.0,False,andijan,0.3690450849963045,khiva_andijan,1555,17.63,2025-11-30,1.8795365588009632,0,1,0,0,0,0,0,1,False,False,False,True
9.744285714285716,0.5601817915261692,1.5,682.1,682.1,0.765,1.0,False,khiva,0.3530772687289254,samarkand_khiva,1555,9.52,2025-11-30,1.2321912687461152,0,1,0,0,0,1,0,0,False,True,False,False
3.076923076923077,0.3333333333333333,1.8,200.0,200.0,0.75,0.0,False,termez,0.2835,khiva_termez,1554,2.87,2025-11-30,0.30151833445891346,0,1,0,0,0,0,0,1,True,False,False,False
13.473333333333333,0.3814943097476496,2.0,808.4,808.4,0.6,2.0,False,termez,0.3422241464621475,andijan_termez,1555,13.94,2025-11-30,1.2722839704904976,0,1,0,0,0,0,1,0,False,False,False,True
1.0442857142857145,0.7563333333333333,4.5,73.1,73.1,0.36,2.0,True,fergana,0.6334500000000001,andijan_fergana,1552,1.28,2025-11-30,0.14418168664242648,0,0,1,0,0,1,0,0,False,False,True,False
6.012,1.0,1.0,450.9,450.9,0.7200000000000001,0.0,False,khiva,0.38375,bukhara_khiva,1555,6.68,2025-11-30,0.7700357790000413,0,1,0,0,1,0,0,0,True,False,False,False
6.012,1.0,1.0,450.9,450.9,0.7200000000000001,0.0,False,khiva,0.38375,bukhara_khiva,1555,7.19,2025-11-30,0.7700357790000413,0,1,0,0,1,0,0,0,True,False,False,False
4.328,1.0,1.0,324.6,324.6,0.63,1.0,False,fergana,0.39375,tashkent_fergana,1555,4.97,2025-11-30,0.5003109520979795,0,1,0,0,1,0,0,0,False,False,True,False
3.8373333333333335,0.8262682418346073,1.0,287.8,287.8,0.9,2.0,False,namangan,0.3126902362751911,tashkent_namangan,1550,4.53,2025-12-01,0.4422321588591372,0,1,0,0,1,0,0,0,False,False,False,True
5.4775,0.8153811045184847,3.6,438.2,438.2,0.425,2.0,True,termez,0.5630571656777726,bukhara_termez,1555,7.69,2025-12-01,1.01902120875177,0,0,1,1,0,0,0,0,False,True,False,False
2.6666666666666665,0.75,1.0,200.0,200.0,0.63,1.0,False,fergana,0.396875,khiva_fergana,1555,3.03,2025-12-01,0.30778064784211606,0,1,0,0,1,0,0,0,False,False,True,False
