expected_time_no_traffic,vehicle_distance_mismatch,vehicle_traffic_stress,distance_km,vehicle_time_efficiency,traffic_weather_risk,is_peak_hour,destination_city,operational_stress_index,route_id,route_frequency,delivery_time_hours,order_date,is_heavy_traffic_truck,traffic_level_medium,vehicle_type_car,vehicle_type_motorcycle,vehicle_type_pickup,vehicle_type_truck,vehicle_type_van,weather_clear,weather_clouds,weather_haze,weather_mist,route_traffic_volatility,destination_city_encoded,route_id_encoded
12.436923076923076,0.6288965858485898,1.8,808.4,0.99,2.0,0,termez,0.3105844878772884,andijan_termez,1555,11.42,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.272283970490499,7,2
8.79,0.0519529768676525,5.0,527.4,0.1399999999999999,4.0,1,namangan,0.6402929465301478,samarkand_namangan,1555,11.19,2025-12-05,1,1,0,0,0,1,0,0,0,0,1,1.1874441879046176,4,31
13.338333333333331,0.3752342871423216,2.0,800.3,0.7,1.0,0,andijan,0.3072851430713482,bukhara_andijan,1554,15.05,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,1.4143702936492064,0,4
5.314285714285714,0.1935483870967742,1.5,372.0,0.9,2.0,0,termez,0.2602822580645161,samarkand_termez,1554,4.76,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.6564234879666067,7,33
7.303333333333333,0.1236,2.0,438.2,0.7,1.0,0,termez,0.28754,bukhara_termez,1555,8.36,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,0.7591338877765479,7,9
17.395714285714288,0.7536338999753635,2.25,1217.7,0.36,0.0,1,andijan,0.4980450849963045,khiva_andijan,1555,16.84,2025-12-05,0,0,0,0,1,0,0,1,0,0,0,1.879536558800963,0,14
9.54,0.5507637017070979,4.5,667.8,0.36,4.0,1,termez,0.6251145552560646,tashkent_termez,1553,11.07,2025-12-05,0,1,0,0,1,0,0,0,0,0,1,1.2802574870027883,7,42
12.524,1.0,1.0,939.3,0.9,1.0,0,urgench,0.3199999999999999,tashkent_urgench,1554,15.93,2025-12-05,0,0,0,1,0,0,0,0,1,0,0,1.6465690875530403,8,43
4.637142857142858,0.0757855822550832,1.5,324.6,0.9,1.0,0,fergana,0.1863678373382624,tashkent_fergana,1555,4.3,2025-12-05,0,0,0,0,1,0,0,0,0,1,0,0.50031095209798,2,37
13.867142857142856,0.6909446790975585,1.5,970.7,0.765,0.0,0,khiva,0.3551417018646338,tashkent_khiva,1555,12.98,2025-12-05,0,0,0,0,1,0,0,1,0,0,0,1.5034714627894117,3,38
4.184285714285714,0.0236666666666667,2.25,292.9,0.4,1.0,1,samarkand,0.3920499999999999,tashkent_samarkand,1555,4.09,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.5045728230755522,6,41
13.338333333333331,0.3752342871423216,2.0,800.3,0.7,1.0,0,andijan,0.3252851430713482,bukhara_andijan,1554,15.36,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,1.4143702936492064,0,4
6.741538461538461,0.3153811045184846,1.8,438.2,0.8,2.0,0,termez,0.2908071656777727,bukhara_termez,1555,6.46,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.7591338877765479,7,9
5.723076923076923,0.1935483870967742,1.8,372.0,0.99,2.0,0,termez,0.2891572580645162,samarkand_termez,1554,5.18,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.6564234879666067,7,33
7.303333333333333,0.1236,2.0,438.2,0.5599999999999999,2.0,0,termez,0.33604,bukhara_termez,1555,7.01,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,0.7591338877765479,7,9
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,2.0,0,namangan,0.345375,khiva_namangan,1554,2.78,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.3020195910121652,4,16
16.178333333333335,0.4849077984959308,2.0,970.7,1.0,0.0,0,khiva,0.2517361697743896,tashkent_khiva,1555,15.54,2025-12-05,0,0,0,0,0,1,0,1,0,0,0,1.5034714627894117,3,38
8.79,0.0519529768676525,2.0,527.4,0.7,1.0,0,namangan,0.2587929465301479,samarkand_namangan,1555,9.64,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,0.9372457579680498,4,31
3.5975,0.3050729673384295,3.6,287.8,0.425,4.0,1,namangan,0.4977609451007644,tashkent_namangan,1550,4.55,2025-12-05,0,1,1,0,0,0,0,0,0,0,1,0.583954691714602,4,39
10.273846153846153,0.5507637017070979,1.8,667.8,0.8,2.0,0,termez,0.3261145552560647,tashkent_termez,1553,9.94,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.0246882439661016,7,42
7.794285714285714,0.4501466275659824,1.5,545.6,0.765,1.0,0,nukus,0.3365719941348973,bukhara_nukus,1553,8.23,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.972183237495736,5,8
1.0453333333333334,0.3622448979591837,1.0,78.4,0.63,2.0,0,namangan,0.3387117346938775,fergana_namangan,1552,1.17,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,0.1227308108306087,4,11
14.206666666666669,1.0,1.0,1065.5,0.9,2.0,0,nukus,0.41375,tashkent_nukus,1554,16.49,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,1.6515124965524606,5,40
12.436923076923076,0.6288965858485898,1.8,808.4,0.99,2.0,0,termez,0.3105844878772884,andijan_termez,1555,11.45,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.272283970490499,7,2
21.73333333333333,0.6165644171779141,2.0,1304.0,1.0,2.0,0,namangan,0.337784662576687,nukus_namangan,1554,21.83,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,1.9807588052711391,4,24
19.78,0.5786990225817323,4.0,1186.8,0.5599999999999999,4.0,0,urgench,0.5218048533872598,andijan_urgench,1555,25.82,2025-12-05,1,1,0,0,0,1,0,0,0,0,1,2.759597122303389,8,3
5.314285714285714,0.1935483870967742,1.5,372.0,0.9,1.0,0,termez,0.2130322580645161,samarkand_termez,1554,5.3,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.6564234879666067,7,33
7.032,1.0,3.0,527.4,0.51,4.0,1,namangan,0.5762499999999999,samarkand_namangan,1555,10.84,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,1.1874441879046176,4,31
20.295,0.5893898332922723,2.0,1217.7,0.5599999999999999,0.0,0,andijan,0.3684084749938409,khiva_andijan,1555,21.23,2025-12-05,0,0,0,0,0,1,0,1,0,0,0,1.879536558800963,0,14
4.65,0.6935483870967741,3.6,372.0,0.425,2.0,1,termez,0.5672822580645162,samarkand_termez,1554,6.73,2025-12-05,0,1,1,0,0,0,0,0,1,0,0,0.870667256848758,7,33
2.41875,0.0325,1.2,193.5,0.9,0.0,0,nukus,0.1701249999999999,khiva_nukus,1553,2.4,2025-12-05,0,0,1,0,0,0,0,1,0,0,0,0.2968218837998896,5,17
8.3475,1.0,1.2,667.8,0.9,2.0,0,termez,0.31525,tashkent_termez,1553,8.33,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42
7.032,1.0,3.0,527.4,0.54,4.0,1,namangan,0.56875,samarkand_namangan,1555,10.51,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,1.1874441879046176,4,31
1.1246153846153846,0.7563333333333333,5.0,73.1,0.24,2.0,1,fergana,0.69845,andijan_fergana,1552,1.37,2025-12-05,0,1,0,0,0,0,1,0,0,1,0,0.1441816866424264,2,0
7.032,1.0,1.0,527.4,0.9,2.0,0,namangan,0.33875,samarkand_namangan,1555,8.23,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,0.9372457579680498,4,31
4.0575,0.5757855822550833,1.2,324.6,0.81,2.0,0,fergana,0.2741178373382624,tashkent_fergana,1555,4.11,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,0.50031095209798,2,37
1.1246153846153846,0.7563333333333333,1.8,73.1,0.8,1.0,0,fergana,0.3344499999999999,andijan_fergana,1552,1.07,2025-12-05,0,0,0,0,0,0,1,0,0,1,0,0.1104951328548823,2,0
6.26,0.3153811045184846,4.5,438.2,0.34,4.0,1,termez,0.6285571656777728,bukhara_termez,1555,7.33,2025-12-05,0,1,0,0,1,0,0,0,0,0,1,1.0190212087517698,7,9
16.453333333333333,0.493517017828201,2.0,987.2,1.0,2.0,0,termez,0.2725275526742301,nukus_termez,1554,15.91,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,1.477872234499204,7,25
4.427692307692308,0.0406666666666666,1.8,287.8,0.99,2.0,0,namangan,0.2223499999999999,tashkent_namangan,1550,4.22,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39
12.942666666666668,1.0,1.0,970.7,0.9,0.0,0,khiva,0.3075,tashkent_khiva,1555,15.0,2025-12-05,0,0,0,1,0,0,0,1,0,0,0,1.5034714627894117,3,38
2.16,0.691358024691358,2.0,162.0,0.81,4.0,0,urgench,0.4599537037037036,nukus_urgench,1554,3.21,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,0.3767650706681782,8,26
6.771428571428571,0.3670886075949367,1.5,474.0,0.9,1.0,0,fergana,0.2660632911392405,samarkand_fergana,1554,7.19,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.83771955725196,2,29
6.771428571428571,0.3670886075949367,4.5,474.0,0.36,2.0,1,fergana,0.6110632911392405,samarkand_fergana,1554,8.67,2025-12-05,0,1,0,0,1,0,0,0,1,0,0,1.0253457795008192,2,29
2.6666666666666665,0.75,1.0,200.0,0.9,0.0,0,namangan,0.27,khiva_namangan,1554,3.22,2025-12-05,0,0,0,1,0,0,0,1,0,0,0,0.3020195910121652,4,16
5.925,0.8670886075949368,2.4,474.0,0.81,2.0,0,fergana,0.3905632911392405,samarkand_fergana,1554,8.89,2025-12-05,0,1,1,0,0,0,0,0,1,0,0,1.0253457795008192,2,29
15.655,0.4676887043543064,5.0,939.3,0.1399999999999999,2.0,1,urgench,0.6999533056531458,tashkent_urgench,1554,21.3,2025-12-05,1,1,0,0,0,1,0,0,1,0,0,2.123608983844053,8,43
4.111428571428571,0.0406666666666666,1.5,287.8,0.9,2.0,0,namangan,0.2035999999999999,tashkent_namangan,1550,3.78,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.442232158859137,4,39
4.111428571428571,0.0406666666666666,1.5,287.8,0.9,2.0,0,namangan,0.2035999999999999,tashkent_namangan,1550,3.75,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.442232158859137,4,39
19.49333333333333,0.5725034199726402,3.0,1169.6,0.2,1.0,1,urgench,0.5318755129958961,namangan_urgench,1555,21.34,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,2.043826782056887,8,21
10.662857142857142,0.5980707395498392,1.5,746.4,0.9,1.0,0,termez,0.2647106109324759,fergana_termez,1555,10.4,2025-12-05,0,0,0,0,1,0,0,0,0,1,0,1.1288889141193388,7,12
16.236,1.0,1.0,1217.7,0.9,0.0,0,andijan,0.3075,khiva_andijan,1555,18.64,2025-12-05,0,0,0,1,0,0,0,1,0,0,0,1.879536558800963,0,14
14.933846153846154,0.6909446790975585,1.8,970.7,0.6400000000000001,0.0,0,khiva,0.3871417018646337,tashkent_khiva,1555,13.99,2025-12-05,0,0,0,0,0,0,1,1,0,0,0,1.5034714627894117,3,38
6.32,1.0,1.0,474.0,0.9,1.0,0,fergana,0.3075,samarkand_fergana,1554,7.02,2025-12-05,0,0,0,1,0,0,0,0,0,1,0,0.83771955725196,2,29
1.1616666666666666,1.0,2.0,69.7,0.5599999999999999,2.0,0,namangan,0.445,andijan_namangan,1546,1.17,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,0.1063668127260022,4,1
15.655,0.4676887043543064,2.0,939.3,1.0,2.0,0,urgench,0.2686533056531459,tashkent_urgench,1554,15.3,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,1.6465690875530403,8,43
6.771428571428571,0.3670886075949367,4.5,474.0,0.34,2.0,1,fergana,0.5800632911392404,samarkand_fergana,1554,7.84,2025-12-05,0,1,0,0,1,0,0,0,0,1,0,1.0253457795008192,2,29
2.5,0.0,1.2,200.0,0.7200000000000001,0.0,0,namangan,0.2027499999999999,khiva_namangan,1554,2.51,2025-12-05,0,0,1,0,0,0,0,1,0,0,0,0.3020195910121652,4,16
16.708571428571428,0.7435020519835841,1.5,1169.6,0.765,1.0,0,urgench,0.3454753077975376,namangan_urgench,1555,16.71,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,2.043826782056887,8,21
12.297142857142855,0.6514869888475836,1.5,860.8,0.9,1.0,0,termez,0.2817230483271375,urgench_termez,1555,12.48,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,1.523126808065,7,44
16.954285714285714,0.7472194135490394,3.0,1186.8,0.81,4.0,0,urgench,0.4910829120323559,andijan_urgench,1555,19.99,2025-12-05,0,1,0,0,1,0,0,0,0,0,1,2.759597122303389,8,3
7.303333333333333,0.1236,2.0,438.2,1.0,1.0,0,termez,0.2053399999999999,bukhara_termez,1555,7.63,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,0.7591338877765479,7,9
5.4775,0.8153811045184847,1.2,438.2,0.7200000000000001,1.0,0,termez,0.3348071656777727,bukhara_termez,1555,6.25,2025-12-05,0,0,1,0,0,0,0,0,1,0,0,0.7591338877765479,7,9
2.857142857142857,0.3333333333333333,4.5,200.0,0.34,0.0,1,namangan,0.5975,khiva_namangan,1554,3.59,2025-12-05,0,1,0,0,1,0,0,1,0,0,0,0.4118135843266271,4,16
10.670666666666666,1.0,1.0,800.3,0.63,2.0,0,andijan,0.4953125,bukhara_andijan,1554,12.8,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,1.4143702936492064,0,4
15.824,1.0,3.0,1186.8,0.51,4.0,1,urgench,0.65125,andijan_urgench,1555,24.59,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,2.759597122303389,8,3
6.32,1.0,1.0,474.0,0.63,1.0,0,fergana,0.41,samarkand_fergana,1554,8.06,2025-12-05,0,0,0,1,0,0,0,0,1,0,0,0.83771955725196,2,29
1.206153846153846,0.7386666666666667,5.0,78.4,0.21,4.0,1,namangan,0.7258,fergana_namangan,1552,1.53,2025-12-05,0,1,0,0,0,0,1,0,0,0,1,0.1600150578006449,4,11
3.333333333333333,0.6,2.0,200.0,0.7,2.0,0,namangan,0.35,khiva_namangan,1554,3.25,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,0.3020195910121652,4,16
2.5,0.0,1.2,200.0,0.9,0.0,0,namangan,0.1465,khiva_namangan,1554,2.52,2025-12-05,0,0,1,0,0,0,0,1,0,0,0,0.3020195910121652,4,16
3.076923076923077,0.3333333333333333,1.8,200.0,0.99,2.0,0,namangan,0.310125,khiva_namangan,1554,2.88,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.3020195910121652,4,16
8.393846153846154,0.4501466275659824,1.8,545.6,0.8,1.0,0,nukus,0.3407219941348973,bukhara_nukus,1553,8.4,2025-12-05,0,0,0,0,0,0,1,0,1,0,0,0.972183237495736,5,8
7.9,0.052,2.0,474.0,1.0,1.0,0,fergana,0.2062999999999999,samarkand_fergana,1554,7.99,2025-12-05,0,0,0,0,0,1,0,0,0,1,0,0.83771955725196,2,29
3.333333333333333,0.6,5.0,200.0,0.1399999999999999,4.0,1,fergana,0.7359999999999999,nukus_fergana,1554,4.19,2025-12-05,1,1,0,0,0,1,0,0,0,0,1,0.3989118659087909,2,23
2.857142857142857,0.3333333333333333,4.5,200.0,0.34,2.0,1,fergana,0.5975,bukhara_fergana,1554,3.34,2025-12-05,0,1,0,0,1,0,0,0,0,1,0,0.4655918035841955,2,5
7.416,1.0,1.0,556.2,0.9,1.0,0,bukhara,0.3199999999999999,tashkent_bukhara,1555,9.19,2025-12-05,0,0,0,1,0,0,0,0,1,0,0,0.9756827402805008,1,36
7.292307692307692,0.3670886075949367,5.0,474.0,0.21,2.0,1,fergana,0.6475632911392405,samarkand_fergana,1554,9.16,2025-12-05,0,1,0,0,0,0,1,0,0,1,0,1.0253457795008192,2,29
20.295,0.5893898332922723,2.0,1217.7,0.7,0.0,0,andijan,0.3484084749938408,khiva_andijan,1555,19.65,2025-12-05,0,0,0,0,0,1,0,1,0,0,0,1.879536558800963,0,14
4.455,0.6582491582491582,1.2,356.4,0.7200000000000001,2.0,0,andijan,0.3258623737373737,tashkent_andijan,1551,4.53,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,0.5404379032871137,0,35
20.295,0.5893898332922723,3.0,1217.7,0.1399999999999999,0.0,1,andijan,0.5434084749938408,khiva_andijan,1555,20.79,2025-12-05,0,0,0,0,0,1,0,1,0,0,0,1.879536558800963,0,14
2.5,0.0,3.6,200.0,0.425,0.0,1,namangan,0.452,khiva_namangan,1554,3.25,2025-12-05,0,1,1,0,0,0,0,1,0,0,0,0.4118135843266271,4,16
8.3475,1.0,1.2,667.8,0.7200000000000001,2.0,0,termez,0.377125,tashkent_termez,1553,8.49,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42
11.62923076923077,0.6031221060986903,3.6,755.9,0.6400000000000001,4.0,0,termez,0.4999683159148035,namangan_termez,1554,14.21,2025-12-05,0,1,0,0,0,0,1,0,0,0,1,1.5086029373132064,7,20
13.418571428571427,0.6806132226125838,1.5,939.3,0.765,1.0,0,urgench,0.3360419833918876,tashkent_urgench,1554,13.8,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,1.6465690875530403,8,43
1.12,0.7386666666666667,1.5,78.4,0.765,2.0,0,namangan,0.3623,fergana_namangan,1552,1.07,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.1227308108306087,4,11
8.3475,1.0,1.2,667.8,0.9,2.0,0,termez,0.31525,tashkent_termez,1553,8.75,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.0246882439661016,7,42
13.162666666666668,1.0,3.0,987.2,0.51,4.0,1,termez,0.5762499999999999,nukus_termez,1554,20.49,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,1.967013590243012,7,25
6.441428571428571,0.3346640053226879,1.5,450.9,0.9,1.0,0,khiva,0.2611996007984032,bukhara_khiva,1555,6.76,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.7700357790000414,3,6
6.592499999999999,0.9311717861205916,3.6,527.4,0.425,2.0,1,namangan,0.5804257679180886,samarkand_namangan,1555,9.0,2025-12-05,0,1,1,0,0,0,0,0,1,0,0,1.1874441879046176,4,31
16.3,1.0,3.6,1304.0,0.425,4.0,1,namangan,0.647,nukus_namangan,1554,21.19,2025-12-05,0,1,1,0,0,0,0,0,0,0,1,2.6016795574204115,4,24
2.6666666666666665,0.75,1.0,200.0,0.9,2.0,0,namangan,0.30125,khiva_namangan,1554,2.93,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,0.3020195910121652,4,16
2.857142857142857,0.3333333333333333,1.5,200.0,0.765,1.0,0,fergana,0.31905,bukhara_fergana,1554,3.05,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.3409104653774038,2,5
10.76,1.0,1.2,860.8,0.9,2.0,0,termez,0.31525,urgench_termez,1555,10.6,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.523126808065,7,44
11.548571428571428,0.6288965858485898,4.5,808.4,0.34,4.0,1,termez,0.6418344878772885,andijan_termez,1555,14.13,2025-12-05,0,1,0,0,1,0,0,0,0,0,1,1.5512516669057068,7,2
4.427692307692308,0.0406666666666666,1.8,287.8,0.6400000000000001,2.0,0,namangan,0.2895999999999999,tashkent_namangan,1550,4.12,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39
1.1246153846153846,0.7563333333333333,1.8,73.1,0.99,2.0,0,fergana,0.3297,andijan_fergana,1552,1.03,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.1104951328548823,2,0
2.6666666666666665,0.75,1.0,200.0,0.9,0.0,0,namangan,0.27,khiva_namangan,1554,2.94,2025-12-05,0,0,0,1,0,0,0,1,0,0,0,0.3020195910121652,4,16
2.5,0.0,3.6,200.0,0.425,0.0,1,namangan,0.4332499999999999,khiva_namangan,1554,3.14,2025-12-05,0,1,1,0,0,0,0,1,0,0,0,0.4118135843266271,4,16
17.386666666666667,1.0,3.0,1304.0,0.51,4.0,1,namangan,0.65125,nukus_namangan,1554,24.91,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,2.6016795574204115,4,24
6.2,0.256,5.0,372.0,0.1399999999999999,4.0,1,termez,0.6708999999999999,samarkand_termez,1554,7.84,2025-12-05,1,1,0,0,0,1,0,0,0,0,1,0.870667256848758,7,33
1.12,0.7386666666666667,1.5,78.4,0.9,2.0,0,namangan,0.3082999999999999,fergana_namangan,1552,1.0,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.1227308108306087,4,11
0.98,0.608,1.2,78.4,0.7200000000000001,2.0,0,namangan,0.3183249999999999,fergana_namangan,1552,0.99,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,0.1227308108306087,4,11
13.338333333333331,0.3752342871423216,2.0,800.3,0.7,1.0,0,andijan,0.3252851430713482,bukhara_andijan,1554,14.22,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,1.4143702936492064,0,4
15.221428571428572,0.7184420459877991,1.5,1065.5,0.765,2.0,0,nukus,0.4294663068981698,tashkent_nukus,1554,14.65,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,1.6515124965524606,5,40
6.26,0.3153811045184846,1.5,438.2,0.765,1.0,0,termez,0.3163571656777727,bukhara_termez,1555,6.64,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.7591338877765479,7,9
0.8712500000000001,0.6515000000000001,1.2,69.7,0.7200000000000001,2.0,0,namangan,0.3248499999999999,andijan_namangan,1546,0.85,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,0.1063668127260022,4,1
18.25846153846154,0.7472194135490394,5.0,1186.8,0.24,2.0,1,urgench,0.7060829120323558,andijan_urgench,1555,24.76,2025-12-05,0,1,0,0,0,0,1,0,1,0,0,2.759597122303389,8,3
11.483076923076922,0.5980707395498392,1.8,746.4,0.99,2.0,0,termez,0.3059606109324758,fergana_termez,1555,10.25,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.1288889141193388,7,12
9.33,1.0,1.2,746.4,0.7200000000000001,2.0,0,termez,0.377125,fergana_termez,1555,9.22,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.1288889141193388,7,12
7.292307692307692,0.3670886075949367,1.8,474.0,0.8,1.0,0,fergana,0.2760632911392405,samarkand_fergana,1554,6.94,2025-12-05,0,0,0,0,0,0,1,0,0,1,0,0.83771955725196,2,29
16.392307692307693,0.7184420459877991,1.8,1065.5,0.99,2.0,0,nukus,0.3240163068981698,tashkent_nukus,1554,14.92,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.6515124965524606,5,40
7.794285714285714,0.4501466275659824,1.5,545.6,0.765,1.0,0,nukus,0.3365719941348973,bukhara_nukus,1553,7.98,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.972183237495736,5,8
0.91375,0.6345000000000001,1.2,73.1,0.7200000000000001,2.0,0,fergana,0.3223,andijan_fergana,1552,0.88,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,0.1104951328548823,2,0
2.58,0.7416020671834626,1.0,193.5,0.9,0.0,0,nukus,0.3187403100775193,khiva_nukus,1553,3.05,2025-12-05,0,0,0,1,0,0,0,1,0,0,0,0.2968218837998896,5,17
10.105,1.0,1.2,808.4,0.7200000000000001,2.0,0,termez,0.377125,andijan_termez,1555,10.15,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.272283970490499,7,2
11.13,0.2512728361784965,5.0,667.8,0.16,4.0,1,termez,0.6426909254267744,tashkent_termez,1553,14.96,2025-12-05,1,1,0,0,0,1,0,0,0,0,1,1.2802574870027883,7,42
3.8373333333333335,0.8262682418346073,1.0,287.8,0.63,2.0,0,namangan,0.408315236275191,tashkent_namangan,1550,4.24,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,0.442232158859137,4,39
2.857142857142857,0.3333333333333333,1.5,200.0,0.9,2.0,0,namangan,0.2474999999999999,khiva_namangan,1554,2.75,2025-12-05,0,0,0,0,1,0,0,0,0,0,1,0.3020195910121652,4,16
4.506153846153846,0.0236666666666667,5.0,292.9,0.24,2.0,1,samarkand,0.59755,tashkent_samarkand,1555,5.74,2025-12-05,0,1,0,0,0,0,1,0,1,0,0,0.6823743217808731,6,41
4.796666666666667,0.4244,2.0,287.8,1.0,2.0,0,namangan,0.2621599999999999,tashkent_namangan,1550,4.7,2025-12-05,0,0,0,0,0,1,0,0,0,0,1,0.442232158859137,4,39
2.6666666666666665,0.75,1.0,200.0,0.9,2.0,0,namangan,0.348125,khiva_namangan,1554,3.18,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,0.3020195910121652,4,16
8.113846153846154,0.4311717861205915,1.8,527.4,0.99,2.0,0,namangan,0.2809257679180887,samarkand_namangan,1555,7.85,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.9372457579680498,4,31
15.594666666666663,1.0,1.0,1169.6,0.63,2.0,0,urgench,0.4343749999999999,namangan_urgench,1555,18.53,2025-12-05,0,0,0,1,0,0,0,0,0,0,1,2.043826782056887,8,21
1.3066666666666669,1.0,2.0,78.4,1.0,1.0,0,namangan,0.3289999999999999,fergana_namangan,1552,1.31,2025-12-05,0,0,0,0,0,1,0,0,0,1,0,0.1227308108306087,4,11
13.338333333333331,0.3752342871423216,2.0,800.3,1.0,1.0,0,andijan,0.2430851430713482,bukhara_andijan,1554,14.82,2025-12-05,0,0,0,0,0,1,0,0,1,0,0,1.4143702936492064,0,4
14.835,1.0,1.2,1186.8,0.9,2.0,0,urgench,0.31525,andijan_urgench,1555,15.04,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,2.122146061928217,8,3
11.74125,1.0,1.2,939.3,0.7200000000000001,2.0,0,urgench,0.4356249999999999,tashkent_urgench,1554,12.09,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.6465690875530403,8,43
13.243076923076922,0.6514869888475836,1.8,860.8,0.99,2.0,0,termez,0.3139730483271375,urgench_termez,1555,11.79,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,1.523126808065,7,44
4.427692307692308,0.0406666666666666,1.8,287.8,0.99,2.0,0,namangan,0.2223499999999999,tashkent_namangan,1550,3.96,2025-12-05,0,0,0,0,0,0,1,0,0,0,1,0.442232158859137,4,39
10.105,1.0,1.2,808.4,0.7200000000000001,2.0,0,termez,0.377125,andijan_termez,1555,10.6,2025-12-05,0,0,1,0,0,0,0,0,0,0,1,1.272283970490499,7,2
5.314285714285714,0.1935483870967742,1.5,372.0,0.765,1.0,0,termez,0.2980822580645161,samarkand_termez,1554,5.19,2025-12-05,0,0,0,0,1,0,0,0,1,0,0,0.6564234879666067,7,33
2.6666666666666665,0.75,3.0,200.0,0.51,4.0,1,namangan,0.53875,khiva_namangan,1554,4.03,2025-12-05,0,1,0,1,0,0,0,0,0,0,1,0.4118135843266271,4,16
18.733846153846155,0.7536338999753635,2.7,1217.7,0.21,0.0,1,andijan,0.5670450849963046,khiva_andijan,1555,17.61,2025-12-05,0,0,0,0,0,0,1,1,0,0,0,1.879536558800963,0,14
6.592499999999999,0.9311717861205916,1.2,527.4,0.7200000000000001,1.0,0,namangan,0.3521757679180887,samarkand_namangan,1555,7.34,2025-12-05,0,0,1,0,0,0,0,0,1,0,0,0.9372457579680498,4,31
6.952500000000001,0.9606256742179072,3.6,556.2,0.425,2.0,1,bukhara,0.5848438511326861,tashkent_bukhara,1555,9.56,2025-12-05,0,1,1,0,0,0,0,0,1,0,0,1.2760416409548518,1,36
