order_id,origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours
ORD-20260105133859-7315,Khiva,Termez,200.0,Car,2025-12-18,11,Thursday,Mist,5.0,Low,2.44
ORD-20260105133859-8858,Khiva,Termez,200.0,Pickup,2026-01-03,14,Saturday,Mist,5.0,Low,2.8
ORD-20260105133859-6115,Khiva,Termez,200.0,Truck,2025-12-19,10,Friday,Mist,5.0,Low,3.45
ORD-20260105133859-4922,Khiva,Termez,200.0,Truck,2026-01-03,11,Saturday,Mist,4.6,Low,3.32
ORD-20260105133859-1700,Khiva,Termez,200.0,Car,2025-11-29,15,Saturday,Clear,4.6,Low,2.42
ORD-20260105133859-2190,Khiva,Termez,200.0,Car,2025-12-30,15,Tuesday,Mist,5.0,Low,2.5
ORD-20260105133859-1190,Khiva,Termez,200.0,Motorcycle,2025-12-01,21,Monday,Mist,5.0,Low,3.19
ORD-20260105133859-2401,Khiva,Termez,200.0,Van,2025-11-12,13,Wednesday,Mist,4.6,Low,2.98
ORD-20260105133859-7304,Khiva,Termez,200.0,Car,2025-12-27,17,Saturday,Mist,5.0,Medium,3.1
ORD-20260105133859-5589,Khiva,Termez,200.0,Pickup,2025-11-26,14,Wednesday,Clear,5.0,Low,2.58
ORD-20260105133859-1169,Khiva,Termez,200.0,Pickup,2025-11-22,1,Saturday,Mist,4.6,Low,2.72
ORD-20260105133859-2039,Khiva,Termez,200.0,Pickup,2025-12-06,15,Saturday,Mist,5.0,Low,2.74
ORD-20260105133859-6389,Khiva,Termez,200.0,Pickup,2025-12-23,9,Tuesday,Mist,5.0,Medium,3.47
ORD-20260105133859-6491,Khiva,Termez,200.0,Van,2025-11-22,11,Saturday,Clear,5.0,Low,2.89
ORD-20260105133859-9487,Khiva,Termez,200.0,Motorcycle,2025-11-29,3,Saturday,Clear,5.0,Low,3.12
ORD-20260105133859-1530,Khiva,Termez,200.0,Car,2025-12-04,19,Thursday,Clear,4.6,Medium,3.12
ORD-20260105133859-6907,Khiva,Termez,200.0,Motorcycle,2025-11-27,12,Thursday,Clear,4.6,Low,3.02
ORD-20260105133859-9580,Khiva,Termez,200.0,Pickup,2025-12-26,12,Friday,Clear,5.0,Low,2.62
ORD-20260105133859-8765,Khiva,Termez,200.0,Truck,2025-11-23,19,Sunday,Clear,4.6,Medium,4.29
ORD-20260105133859-6151,Khiva,Termez,200.0,Pickup,2025-11-11,19,Tuesday,Mist,4.6,Medium,3.55
ORD-20260105133859-3444,Khiva,Termez,200.0,Truck,2025-11-24,5,Monday,Clear,4.6,Low,3.48
ORD-20260105133859-4463,Khiva,Termez,200.0,Van,2025-12-17,5,Wednesday,Mist,5.0,Low,2.73
ORD-20260105133859-8358,Khiva,Termez,200.0,Truck,2025-12-04,20,Thursday,Clear,4.6,Low,3.3
ORD-20260105133859-4637,Khiva,Termez,200.0,Pickup,2025-11-25,13,Tuesday,Clear,5.0,Low,2.7
ORD-20260105133859-3917,Khiva,Termez,200.0,Motorcycle,2025-11-28,17,Friday,Mist,4.6,Medium,4.07
ORD-20260105133859-3771,Khiva,Termez,200.0,Pickup,2025-11-17,12,Monday,Clear,5.0,Low,2.58
ORD-20260105133859-2583,Khiva,Termez,200.0,Van,2025-12-05,16,Friday,Clear,5.0,Low,2.82
ORD-20260105133859-3607,Khiva,Termez,200.0,Van,2025-12-02,21,Tuesday,Clear,4.6,Low,3.0
ORD-20260105133859-4090,Khiva,Termez,200.0,Van,2025-11-18,1,Tuesday,Clear,4.6,Low,2.93
ORD-20260105133859-7348,Khiva,Termez,200.0,Motorcycle,2026-01-05,9,Monday,Mist,5.0,Medium,4.15
ORD-20260105133859-3595,Khiva,Termez,200.0,Van,2025-12-05,14,Friday,Clear,4.6,Low,2.89
ORD-20260105133859-4886,Khiva,Termez,200.0,Motorcycle,2025-12-13,13,Saturday,Clear,4.6,Low,2.94
ORD-20260105133859-8720,Khiva,Termez,200.0,Van,2025-11-16,12,Sunday,Clear,5.0,Low,2.95
ORD-20260105133859-5456,Khiva,Termez,200.0,Pickup,2025-12-24,17,Wednesday,Mist,4.6,Medium,3.31
ORD-20260105133859-9917,Khiva,Termez,200.0,Van,2025-11-28,0,Friday,Mist,5.0,Low,2.79
ORD-20260105133859-8459,Khiva,Termez,200.0,Truck,2025-12-10,15,Wednesday,Mist,5.0,Low,3.43
ORD-20260105133859-6882,Khiva,Termez,200.0,Pickup,2025-11-13,2,Thursday,Clear,4.6,Low,2.57
ORD-20260105133859-3820,Khiva,Termez,200.0,Motorcycle,2025-11-06,2,Thursday,Mist,5.0,Low,3.12
ORD-20260105133859-6820,Khiva,Termez,200.0,Truck,2025-12-18,2,Thursday,Clear,4.6,Low,3.19
ORD-20260105133859-6975,Khiva,Termez,200.0,Truck,2025-12-18,0,Thursday,Mist,5.0,Low,3.2
ORD-20260105133859-5297,Khiva,Termez,200.0,Motorcycle,2025-11-21,11,Friday,Clear,4.6,Low,3.23
ORD-20260105133859-3462,Khiva,Termez,200.0,Car,2025-12-05,21,Friday,Mist,5.0,Low,2.49
ORD-20260105133859-1119,Khiva,Termez,200.0,Motorcycle,2025-12-12,18,Friday,Clear,5.0,Medium,4.0
ORD-20260105133859-2795,Khiva,Termez,200.0,Van,2025-12-28,14,Sunday,Mist,5.0,Low,2.75
ORD-20260105133859-6451,Khiva,Termez,200.0,Pickup,2026-01-05,20,Monday,Mist,5.0,Low,2.7
ORD-20260105133859-9003,Khiva,Termez,200.0,Pickup,2025-12-26,0,Friday,Mist,5.0,Low,2.65
ORD-20260105133859-4858,Khiva,Termez,200.0,Van,2025-12-16,1,Tuesday,Clear,4.6,Low,2.86
ORD-20260105133859-6559,Khiva,Termez,200.0,Car,2025-11-12,3,Wednesday,Mist,4.6,Low,2.38
ORD-20260105133859-4118,Khiva,Termez,200.0,Truck,2025-12-07,23,Sunday,Mist,5.0,Low,3.43
ORD-20260105133859-5563,Khiva,Termez,200.0,Truck,2025-12-16,0,Tuesday,Mist,5.0,Low,3.2
ORD-20260105133859-6845,Khiva,Termez,200.0,Car,2025-12-08,16,Monday,Mist,4.6,Low,2.42
ORD-20260105133859-7203,Khiva,Termez,200.0,Van,2025-12-11,20,Thursday,Mist,4.6,Low,2.9
ORD-20260105133859-9622,Khiva,Termez,200.0,Car,2025-11-24,9,Monday,Mist,4.6,Medium,3.3
ORD-20260105133859-1363,Khiva,Termez,200.0,Van,2025-12-27,16,Saturday,Mist,4.6,Low,2.93
ORD-20260105133859-1604,Khiva,Termez,200.0,Truck,2025-11-10,20,Monday,Mist,5.0,Low,3.25
ORD-20260105133859-9428,Khiva,Termez,200.0,Pickup,2025-12-11,2,Thursday,Clear,5.0,Low,2.58
ORD-20260105133859-6451,Khiva,Termez,200.0,Pickup,2025-11-08,21,Saturday,Mist,5.0,Low,2.74
ORD-20260105133859-9672,Khiva,Termez,200.0,Truck,2025-12-03,23,Wednesday,Clear,4.6,Low,3.28
ORD-20260105133859-9054,Khiva,Termez,200.0,Van,2025-12-14,13,Sunday,Mist,5.0,Low,2.89
ORD-20260105133859-8351,Khiva,Termez,200.0,Motorcycle,2025-11-28,0,Friday,Clear,4.6,Low,3.17
ORD-20260105133859-8189,Khiva,Termez,200.0,Car,2026-01-05,11,Monday,Clear,5.0,Low,2.46
ORD-20260105133859-2706,Khiva,Termez,200.0,Van,2025-12-10,21,Wednesday,Clear,5.0,Low,2.97
ORD-20260105133859-7722,Khiva,Termez,200.0,Pickup,2025-12-06,17,Saturday,Mist,5.0,Medium,3.53
ORD-20260105133859-9199,Khiva,Termez,200.0,Motorcycle,2025-11-17,7,Monday,Clear,4.6,Medium,4.19
ORD-20260105133859-4675,Khiva,Termez,200.0,Car,2025-12-17,11,Wednesday,Mist,4.6,Low,2.44
ORD-20260105133859-8365,Khiva,Termez,200.0,Pickup,2025-12-10,16,Wednesday,Mist,4.6,Low,2.7
ORD-20260105133859-2661,Khiva,Termez,200.0,Truck,2025-11-14,17,Friday,Mist,5.0,Medium,4.44
ORD-20260105133859-6016,Khiva,Termez,200.0,Pickup,2025-12-30,16,Tuesday,Mist,5.0,Low,2.59
ORD-20260105133859-9684,Khiva,Termez,200.0,Truck,2025-12-04,16,Thursday,Clear,5.0,Low,3.4
ORD-20260105133859-8728,Khiva,Termez,200.0,Car,2026-01-02,21,Friday,Clear,5.0,Low,2.48
ORD-20260105133859-2821,Khiva,Termez,200.0,Pickup,2025-11-12,11,Wednesday,Clear,4.6,Low,2.58
ORD-20260105133859-4760,Khiva,Termez,200.0,Motorcycle,2025-11-30,2,Sunday,Mist,5.0,Low,3.08
ORD-20260105133859-5218,Khiva,Termez,200.0,Car,2025-11-13,17,Thursday,Clear,5.0,Medium,3.34
ORD-20260105133859-6399,Khiva,Termez,200.0,Truck,2025-12-10,14,Wednesday,Mist,5.0,Low,3.34
ORD-20260105133859-6592,Khiva,Termez,200.0,Car,2025-11-18,13,Tuesday,Mist,5.0,Low,2.46
ORD-20260105133859-8894,Khiva,Termez,200.0,Motorcycle,2025-12-05,1,Friday,Clear,4.6,Low,3.05
ORD-20260105133859-1033,Khiva,Termez,200.0,Pickup,2025-11-07,10,Friday,Mist,5.0,Low,2.6
ORD-20260105133859-8458,Khiva,Termez,200.0,Van,2025-11-17,19,Monday,Clear,4.6,Medium,3.75
ORD-20260105133859-5171,Khiva,Termez,200.0,Car,2025-12-05,23,Friday,Mist,5.0,Low,2.49
ORD-20260105133859-2553,Khiva,Termez,200.0,Pickup,2025-11-19,3,Wednesday,Clear,5.0,Low,2.77
ORD-20260105133859-1596,Khiva,Termez,200.0,Motorcycle,2025-12-31,9,Wednesday,Mist,5.0,Medium,3.94
ORD-20260105133859-9799,Khiva,Termez,200.0,Van,2025-12-21,0,Sunday,Clear,4.6,Low,2.74
ORD-20260105133859-3133,Khiva,Termez,200.0,Pickup,2025-12-17,4,Wednesday,Clear,5.0,Low,2.8
ORD-20260105133859-9717,Khiva,Termez,200.0,Motorcycle,2025-11-23,2,Sunday,Mist,4.6,Low,3.05
ORD-20260105133859-4266,Khiva,Termez,200.0,Truck,2025-11-25,8,Tuesday,Mist,5.0,Medium,4.24
ORD-20260105133859-5259,Khiva,Termez,200.0,Car,2025-12-05,14,Friday,Clear,5.0,Low,2.59
ORD-20260105133859-2792,Khiva,Termez,200.0,Motorcycle,2025-11-08,15,Saturday,Mist,5.0,Low,3.2
ORD-20260105133859-3878,Khiva,Termez,200.0,Van,2025-11-13,10,Thursday,Clear,5.0,Low,2.81
ORD-20260105133859-2640,Khiva,Termez,200.0,Van,2025-12-14,23,Sunday,Clear,5.0,Low,2.9
ORD-20260105133859-7278,Khiva,Termez,200.0,Van,2025-12-23,14,Tuesday,Mist,5.0,Low,2.84
ORD-20260105133859-6943,Khiva,Termez,200.0,Motorcycle,2025-12-17,13,Wednesday,Clear,4.6,Low,3.16
ORD-20260105133859-7957,Khiva,Termez,200.0,Motorcycle,2025-11-26,2,Wednesday,Mist,5.0,Low,3.16
ORD-20260105133859-4989,Khiva,Termez,200.0,Car,2025-11-12,10,Wednesday,Clear,5.0,Low,2.38
ORD-20260105133859-5726,Khiva,Termez,200.0,Van,2025-11-06,16,Thursday,Mist,4.6,Low,2.94
ORD-20260105133859-4524,Khiva,Termez,200.0,Van,2025-12-07,6,Sunday,Mist,5.0,Low,2.89
ORD-20260105133859-7789,Khiva,Termez,200.0,Motorcycle,2025-12-19,20,Friday,Clear,4.6,Low,3.07
ORD-20260105133859-4871,Khiva,Termez,200.0,Car,2025-12-06,1,Saturday,Clear,5.0,Low,2.52
ORD-20260105133859-3927,Khiva,Termez,200.0,Van,2025-11-23,23,Sunday,Mist,5.0,Low,2.86
ORD-20260105133859-5690,Khiva,Termez,200.0,Motorcycle,2025-12-29,19,Monday,Clear,4.6,Medium,4.18
ORD-20260105133859-5122,Khiva,Termez,200.0,Motorcycle,2025-12-16,12,Tuesday,Clear,5.0,Low,2.92
ORD-20260105133859-7124,Khiva,Termez,200.0,Pickup,2025-11-24,17,Monday,Mist,5.0,Medium,3.56
ORD-20260105133859-8055,Khiva,Termez,200.0,Car,2025-12-21,11,Sunday,Clear,5.0,Low,2.56
ORD-20260105133859-2986,Khiva,Termez,200.0,Car,2025-11-06,23,Thursday,Clear,5.0,Low,2.49
ORD-20260105133859-1080,Khiva,Termez,200.0,Truck,2025-12-14,1,Sunday,Clear,5.0,Low,3.43
ORD-20260105133859-8081,Khiva,Termez,200.0,Van,2025-11-19,21,Wednesday,Mist,5.0,Low,2.76
ORD-20260105133859-4525,Khiva,Termez,200.0,Motorcycle,2025-11-15,15,Saturday,Mist,5.0,Low,3.1
ORD-20260105133859-3731,Khiva,Termez,200.0,Motorcycle,2025-11-06,3,Thursday,Clear,5.0,Low,3.16
ORD-20260105133859-6872,Khiva,Termez,200.0,Truck,2025-12-12,0,Friday,Mist,4.6,Low,3.47
ORD-20260105133859-9468,Khiva,Termez,200.0,Car,2025-12-24,8,Wednesday,Clear,5.0,Medium,3.14
ORD-20260105133859-5998,Khiva,Termez,200.0,Van,2025-12-04,22,Thursday,Mist,4.6,Low,2.8
ORD-20260105133859-8323,Khiva,Termez,200.0,Car,2025-12-11,11,Thursday,Clear,5.0,Low,2.45
ORD-20260105133859-8128,Khiva,Termez,200.0,Pickup,2025-12-12,7,Friday,Mist,4.6,Medium,3.63
ORD-20260105133859-3692,Khiva,Termez,200.0,Truck,2025-11-22,14,Saturday,Clear,4.6,Low,3.45
ORD-20260105133859-6206,Khiva,Termez,200.0,Van,2025-11-09,12,Sunday,Clear,4.6,Low,2.79
ORD-20260105133859-8809,Khiva,Termez,200.0,Pickup,2025-12-02,3,Tuesday,Mist,5.0,Low,2.71
ORD-20260105133859-7802,Khiva,Termez,200.0,Motorcycle,2025-11-15,10,Saturday,Mist,5.0,Low,3.09
ORD-20260105133859-1189,Khiva,Termez,200.0,Car,2025-12-17,12,Wednesday,Clear,4.6,Low,2.4
ORD-20260105133859-5625,Khiva,Termez,200.0,Van,2026-01-01,10,Thursday,Mist,4.6,Low,2.89
ORD-20260105133859-8899,Khiva,Termez,200.0,Car,2025-12-02,14,Tuesday,Mist,5.0,Low,2.5
ORD-20260105133859-6207,Khiva,Termez,200.0,Van,2025-12-16,5,Tuesday,Clear,5.0,Low,2.71
ORD-20260105133859-9036,Khiva,Termez,200.0,Pickup,2025-12-21,16,Sunday,Mist,5.0,Low,2.56
ORD-20260105133859-3916,Khiva,Termez,200.0,Motorcycle,2025-12-03,20,Wednesday,Clear,5.0,Low,3.15
ORD-20260105133859-1104,Khiva,Termez,200.0,Van,2025-12-10,10,Wednesday,Mist,5.0,Low,2.93
ORD-20260105133859-7815,Khiva,Termez,200.0,Motorcycle,2025-12-08,16,Monday,Clear,4.6,Low,2.93
ORD-20260105133859-3672,Khiva,Termez,200.0,Pickup,2025-12-25,18,Thursday,Clear,4.6,Medium,3.33
ORD-20260105133859-1308,Khiva,Termez,200.0,Pickup,2026-01-02,11,Friday,Clear,5.0,Low,2.72
ORD-20260105133859-9748,Khiva,Termez,200.0,Pickup,2026-01-05,19,Monday,Mist,5.0,Medium,3.35
ORD-20260105133859-5478,Khiva,Termez,200.0,Motorcycle,2025-12-30,10,Tuesday,Clear,5.0,Low,3.14
ORD-20260105133859-9646,Khiva,Termez,200.0,Pickup,2025-11-28,21,Friday,Clear,5.0,Low,2.77
ORD-20260105133859-6967,Khiva,Termez,200.0,Pickup,2025-11-18,22,Tuesday,Mist,5.0,Low,2.58
ORD-20260105133859-4460,Khiva,Termez,200.0,Car,2025-11-20,22,Thursday,Mist,5.0,Low,2.42
ORD-20260105133859-4094,Khiva,Termez,200.0,Car,2026-01-05,4,Monday,Mist,4.6,Low,2.4
ORD-20260105133859-5295,Khiva,Termez,200.0,Motorcycle,2025-11-18,18,Tuesday,Clear,5.0,Medium,3.84
ORD-20260105133859-9486,Khiva,Termez,200.0,Car,2025-12-13,3,Saturday,Mist,5.0,Low,2.42
ORD-20260105133859-4808,Khiva,Termez,200.0,Car,2025-11-15,1,Saturday,Clear,5.0,Low,2.51
ORD-20260105133859-4202,Khiva,Termez,200.0,Truck,2025-11-12,16,Wednesday,Clear,5.0,Low,3.35
ORD-20260105133859-9120,Khiva,Termez,200.0,Pickup,2025-11-16,4,Sunday,Clear,5.0,Low,2.63
ORD-20260105133859-9498,Khiva,Termez,200.0,Car,2025-11-12,13,Wednesday,Clear,4.6,Low,2.43
ORD-20260105133859-9514,Khiva,Termez,200.0,Car,2025-11-07,1,Friday,Clear,5.0,Low,2.47
ORD-20260105133859-9544,Khiva,Termez,200.0,Van,2025-11-11,7,Tuesday,Mist,5.0,Medium,3.79
ORD-20260105133859-4334,Khiva,Termez,200.0,Van,2025-11-23,1,Sunday,Mist,5.0,Low,2.76
ORD-20260105133859-7282,Khiva,Termez,200.0,Van,2025-11-22,8,Saturday,Clear,4.6,Medium,3.61
ORD-20260105133859-2531,Khiva,Termez,200.0,Truck,2025-12-15,6,Monday,Clear,5.0,Low,3.39
ORD-20260105133859-4234,Khiva,Termez,200.0,Van,2025-11-10,1,Monday,Mist,4.6,Low,2.95
ORD-20260105133859-8892,Khiva,Termez,200.0,Truck,2025-12-11,6,Thursday,Mist,5.0,Low,3.24
ORD-20260105133859-8543,Khiva,Termez,200.0,Van,2025-12-30,18,Tuesday,Clear,5.0,Medium,3.82
ORD-20260105133859-6997,Khiva,Termez,200.0,Motorcycle,2025-12-26,9,Friday,Clear,5.0,Medium,3.9
ORD-20260105133859-2593,Khiva,Termez,200.0,Truck,2025-12-23,23,Tuesday,Mist,5.0,Low,3.22
ORD-20260105133859-4380,Khiva,Termez,200.0,Pickup,2025-11-20,5,Thursday,Clear,4.6,Low,2.75
ORD-20260105133859-7263,Khiva,Termez,200.0,Motorcycle,2025-12-17,20,Wednesday,Mist,5.0,Low,3.05
ORD-20260105133859-4559,Khiva,Termez,200.0,Truck,2025-11-09,20,Sunday,Clear,5.0,Low,3.26
ORD-20260105133859-3398,Khiva,Termez,200.0,Pickup,2025-11-13,16,Thursday,Mist,5.0,Low,2.76
ORD-20260105133859-7240,Khiva,Termez,200.0,Pickup,2025-12-31,21,Wednesday,Clear,5.0,Low,2.72
ORD-20260105133859-8049,Khiva,Termez,200.0,Van,2025-12-13,3,Saturday,Clear,5.0,Low,2.76
ORD-20260105133859-9035,Khiva,Termez,200.0,Truck,2025-12-11,10,Thursday,Clear,5.0,Low,3.34
ORD-20260105133859-2369,Khiva,Termez,200.0,Van,2025-11-15,0,Saturday,Mist,4.6,Low,2.72
ORD-20260105133859-4199,Khiva,Termez,200.0,Pickup,2026-01-02,23,Friday,Mist,5.0,Low,2.57
ORD-20260105133859-8040,Khiva,Termez,200.0,Motorcycle,2025-11-22,10,Saturday,Mist,5.0,Low,3.21
ORD-20260105133859-8659,Khiva,Termez,200.0,Pickup,2025-11-28,7,Friday,Mist,4.6,Medium,3.43
ORD-20260105133859-4362,Khiva,Termez,200.0,Truck,2026-01-04,8,Sunday,Clear,4.6,Medium,4.41
ORD-20260105133859-2881,Khiva,Termez,200.0,Car,2026-01-04,18,Sunday,Clear,4.6,Medium,3.41
ORD-20260105133859-1231,Khiva,Termez,200.0,Van,2025-12-12,2,Friday,Clear,4.6,Low,2.85
ORD-20260105133859-3478,Khiva,Termez,200.0,Truck,2025-11-19,2,Wednesday,Mist,5.0,Low,3.35
ORD-20260105133859-1881,Khiva,Termez,200.0,Car,2025-12-06,8,Saturday,Clear,4.6,Medium,3.22
ORD-20260105133859-7767,Khiva,Termez,200.0,Pickup,2025-11-14,19,Friday,Mist,4.6,Medium,3.43
ORD-20260105133859-3076,Khiva,Termez,200.0,Car,2025-11-21,13,Friday,Mist,5.0,Low,2.54
ORD-20260105133859-8301,Khiva,Termez,200.0,Van,2025-12-21,13,Sunday,Mist,5.0,Low,2.95
ORD-20260105133859-8856,Khiva,Termez,200.0,Car,2025-12-10,7,Wednesday,Clear,4.6,Medium,3.22
ORD-20260105133859-8252,Khiva,Termez,200.0,Pickup,2025-11-19,14,Wednesday,Clear,4.6,Low,2.69
ORD-20260105133859-8687,Khiva,Termez,200.0,Motorcycle,2025-11-12,12,Wednesday,Mist,4.6,Low,3.02
ORD-20260105133859-2694,Khiva,Termez,200.0,Motorcycle,2025-11-24,5,Monday,Mist,4.6,Low,3.05
ORD-20260105133859-2547,Khiva,Termez,200.0,Car,2025-12-29,2,Monday,Mist,4.6,Low,2.41
ORD-20260105133859-4250,Khiva,Termez,200.0,Van,2026-01-04,13,Sunday,Mist,5.0,Low,2.73
ORD-20260105133859-9800,Khiva,Termez,200.0,Car,2025-11-10,19,Monday,Clear,5.0,Medium,3.35
ORD-20260105133859-7379,Khiva,Termez,200.0,Truck,2025-11-10,22,Monday,Clear,4.6,Low,3.29
ORD-20260105133859-2656,Khiva,Termez,200.0,Car,2025-12-27,12,Saturday,Clear,5.0,Low,2.54
ORD-20260105133859-8503,Khiva,Termez,200.0,Motorcycle,2025-11-06,16,Thursday,Mist,4.6,Low,3.17
ORD-20260105133859-1937,Khiva,Termez,200.0,Pickup,2025-12-23,16,Tuesday,Clear,5.0,Low,2.58
ORD-20260105133859-3637,Khiva,Termez,200.0,Car,2025-12-10,13,Wednesday,Clear,4.6,Low,2.41
ORD-20260105133859-8790,Khiva,Termez,200.0,Motorcycle,2025-11-13,9,Thursday,Mist,5.0,Medium,4.18
ORD-20260105133859-2959,Khiva,Termez,200.0,Van,2025-12-01,6,Monday,Clear,4.6,Low,2.98
ORD-20260105133859-8632,Khiva,Termez,200.0,Pickup,2025-12-29,14,Monday,Clear,5.0,Low,2.7
ORD-20260105133859-7594,Khiva,Termez,200.0,Pickup,2025-12-02,15,Tuesday,Mist,4.6,Low,2.71
ORD-20260105133859-3742,Khiva,Termez,200.0,Motorcycle,2025-12-20,12,Saturday,Mist,4.6,Low,3.19
ORD-20260105133859-4206,Khiva,Termez,200.0,Motorcycle,2025-12-20,13,Saturday,Mist,4.6,Low,3.13
ORD-20260105133859-5752,Khiva,Termez,200.0,Truck,2025-12-13,16,Saturday,Clear,5.0,Low,3.33
ORD-20260105133859-7356,Khiva,Termez,200.0,Truck,2026-01-04,9,Sunday,Mist,4.6,Medium,4.41
ORD-20260105133859-2041,Khiva,Termez,200.0,Motorcycle,2025-12-22,19,Monday,Clear,5.0,Medium,4.03
ORD-20260105133859-9387,Khiva,Termez,200.0,Car,2025-11-25,22,Tuesday,Clear,4.6,Low,2.49
ORD-20260105133859-8798,Khiva,Termez,200.0,Car,2025-12-28,5,Sunday,Clear,5.0,Low,2.51
ORD-20260105133859-9579,Khiva,Termez,200.0,Van,2025-12-02,22,Tuesday,Mist,4.6,Low,2.98
ORD-20260105133859-5939,Khiva,Termez,200.0,Pickup,2026-01-01,21,Thursday,Mist,5.0,Low,2.79
ORD-20260105133859-3565,Khiva,Termez,200.0,Truck,2025-12-30,12,Tuesday,Mist,4.6,Low,3.23
ORD-20260105133859-2112,Khiva,Termez,200.0,Car,2025-11-17,2,Monday,Mist,4.6,Low,2.58
ORD-20260105133859-8143,Khiva,Termez,200.0,Truck,2025-12-14,20,Sunday,Clear,5.0,Low,3.22
ORD-20260105133859-3622,Khiva,Termez,200.0,Van,2025-11-11,1,Tuesday,Clear,4.6,Low,2.96
ORD-20260105133859-1512,Khiva,Termez,200.0,Pickup,2025-11-23,12,Sunday,Clear,4.6,Low,2.77
ORD-20260105133859-7667,Khiva,Termez,200.0,Motorcycle,2025-11-19,1,Wednesday,Mist,4.6,Low,3.18
ORD-20260105133859-7660,Khiva,Termez,200.0,Motorcycle,2025-12-12,14,Friday,Clear,5.0,Low,2.93
ORD-20260105133859-2951,Khiva,Termez,200.0,Pickup,2025-11-30,22,Sunday,Clear,4.6,Low,2.73
ORD-20260105133859-8013,Khiva,Termez,200.0,Truck,2025-11-18,3,Tuesday,Mist,5.0,Low,3.44
ORD-20260105133859-8020,Khiva,Termez,200.0,Van,2025-12-11,17,Thursday,Mist,4.6,Medium,3.74
ORD-20260105133859-3116,Khiva,Termez,200.0,Motorcycle,2025-11-16,7,Sunday,Clear,5.0,Medium,4.13
ORD-20260105133859-3392,Khiva,Termez,200.0,Car,2025-11-24,4,Monday,Mist,4.6,Low,2.51
ORD-20260105133859-2606,Khiva,Termez,200.0,Motorcycle,2025-12-28,9,Sunday,Mist,4.6,Medium,3.83
ORD-20260105133859-9032,Khiva,Termez,200.0,Van,2025-12-14,4,Sunday,Mist,4.6,Low,2.86
ORD-20260105133859-7341,Khiva,Termez,200.0,Car,2025-12-08,16,Monday,Clear,4.6,Low,2.51
ORD-20260105133859-7211,Khiva,Termez,200.0,Motorcycle,2025-11-12,14,Wednesday,Mist,4.6,Low,3.14
ORD-20260105133859-3897,Khiva,Termez,200.0,Pickup,2025-12-28,22,Sunday,Clear,4.6,Low,2.56
ORD-20260105133859-8570,Khiva,Termez,200.0,Truck,2025-12-19,5,Friday,Clear,5.0,Low,3.17
ORD-20260105133859-5581,Khiva,Termez,200.0,Pickup,2025-12-22,2,Monday,Mist,5.0,Low,2.79
ORD-20260105133859-8158,Khiva,Termez,200.0,Car,2025-12-13,19,Saturday,Mist,5.0,Medium,3.36
ORD-20260105133859-8399,Khiva,Termez,200.0,Pickup,2025-11-23,11,Sunday,Clear,5.0,Low,2.56
ORD-20260105133859-2215,Khiva,Termez,200.0,Pickup,2025-11-23,0,Sunday,Mist,4.6,Low,2.69
ORD-20260105133859-9994,Khiva,Termez,200.0,Motorcycle,2025-12-25,15,Thursday,Clear,5.0,Low,3.18
ORD-20260105133859-6905,Khiva,Termez,200.0,Car,2025-11-14,22,Friday,Mist,4.6,Low,2.55
ORD-20260105133859-4390,Khiva,Termez,200.0,Truck,2026-01-04,11,Sunday,Clear,5.0,Low,3.17
ORD-20260105133859-5591,Khiva,Termez,200.0,Truck,2025-12-16,1,Tuesday,Mist,5.0,Low,3.31
ORD-20260105133859-4926,Khiva,Termez,200.0,Pickup,2025-11-29,21,Saturday,Clear,4.6,Low,2.55
ORD-20260105133859-8119,Khiva,Termez,200.0,Car,2025-11-30,13,Sunday,Mist,4.6,Low,2.46
ORD-20260105133859-2756,Khiva,Termez,200.0,Car,2025-11-23,15,Sunday,Clear,5.0,Low,2.5
ORD-20260105133859-3928,Khiva,Termez,200.0,Motorcycle,2025-11-06,7,Thursday,Clear,4.6,Medium,4.0
ORD-20260105133859-7534,Khiva,Termez,200.0,Van,2025-11-11,14,Tuesday,Mist,5.0,Low,2.78
ORD-20260105133859-1303,Khiva,Termez,200.0,Van,2025-11-16,13,Sunday,Clear,5.0,Low,2.96
ORD-20260105133859-5676,Khiva,Termez,200.0,Truck,2025-12-07,6,Sunday,Mist,5.0,Low,3.2
ORD-20260105133859-2892,Khiva,Termez,200.0,Van,2025-12-27,17,Saturday,Clear,5.0,Medium,3.6
ORD-20260105133859-7353,Khiva,Termez,200.0,Truck,2025-11-30,1,Sunday,Clear,4.6,Low,3.3
ORD-20260105133859-6628,Khiva,Termez,200.0,Pickup,2025-11-13,16,Thursday,Mist,4.6,Low,2.78
ORD-20260105133859-2051,Khiva,Termez,200.0,Van,2025-12-26,23,Friday,Clear,5.0,Low,2.84
ORD-20260105133859-8737,Khiva,Termez,200.0,Car,2025-12-26,5,Friday,Clear,5.0,Low,2.56
ORD-20260105133859-7105,Khiva,Termez,200.0,Motorcycle,2026-01-04,16,Sunday,Clear,5.0,Low,3.04
ORD-20260105133859-3632,Khiva,Termez,200.0,Pickup,2025-11-07,15,Friday,Mist,5.0,Low,2.67
ORD-20260105133859-5260,Khiva,Termez,200.0,Motorcycle,2025-12-22,5,Monday,Clear,4.6,Low,3.16
